Teacher_ID,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization
21,Ravenel,Sociology,2017,280,18,0,18,0.01,1,Low Digitalization
21,Ravenel,Sociology,2017,281,27,4,23,0.16,16,Low Digitalization
21,Ravenel,Sociology,2017,282,36,33,3,0.93,92,High Digitalization
21,Ravenel,Sociology,2017,283,13,4,9,0.28,28,Medium-Low Digitalization
21,Ravenel,Sociology,2017,284,11,7,4,0.66,65,Medium-High Digitalization
21,Ravenel,Sociology,2017,285,39,21,18,0.53,52,Medium-High Digitalization
21,Ravenel,Sociology,2017,286,15,12,3,0.8,79,Medium-High Digitalization
21,Ravenel,Sociology,2017,287,32,22,10,0.68,67,Medium-High Digitalization
22,Graves,Sociology,2017,288,15,11,4,0.75,74,Medium-High Digitalization
22,Graves,Sociology,2017,289,7,2,5,0.26,26,Medium-Low Digitalization
22,Graves,Sociology,2017,290,9,1,8,0.15,14,Low Digitalization
22,Graves,Sociology,2017,291,39,5,34,0.13,13,Low Digitalization
22,Graves,Sociology,2017,292,14,4,10,0.27,27,Medium-Low Digitalization
22,Graves,Sociology,2017,293,11,1,10,0.12,11,Low Digitalization
22,Graves,Sociology,2017,294,39,26,13,0.67,67,Medium-High Digitalization
22,Graves,Sociology,2017,295,25,21,4,0.85,84,High Digitalization
22,Graves,Sociology,2017,296,35,20,15,0.57,56,Medium-High Digitalization
22,Graves,Sociology,2017,297,9,3,6,0.29,28,Medium-Low Digitalization
22,Graves,Sociology,2017,298,12,1,11,0.07,7,Low Digitalization
22,Graves,Sociology,2017,299,6,1,5,0.2,19,Low Digitalization
22,Graves,Sociology,2017,300,28,7,21,0.24,24,Medium-Low Digitalization
22,Graves,Sociology,2017,301,22,0,22,0.02,2,Low Digitalization
22,Graves,Sociology,2017,302,56,44,12,0.79,79,Medium-High Digitalization
22,Graves,Sociology,2017,303,12,10,2,0.81,80,Medium-High Digitalization
22,Graves,Sociology,2017,304,8,0,8,0.03,2,Low Digitalization
22,Graves,Sociology,2017,305,5,4,1,0.8,80,Medium-High Digitalization
22,Graves,Sociology,2017,306,19,10,9,0.53,53,Medium-High Digitalization
23,Frere,Law,2017,307,21,12,9,0.56,56,Medium-High Digitalization
23,Frere,Law,2017,308,14,12,2,0.88,88,High Digitalization
23,Frere,Law,2017,309,6,1,5,0.14,13,Low Digitalization
23,Frere,Law,2017,310,35,14,21,0.4,39,Medium-Low Digitalization
23,Frere,Law,2017,311,5,1,4,0.25,24,Medium-Low Digitalization
23,Frere,Law,2017,312,38,7,31,0.19,19,Low Digitalization
23,Frere,Law,2017,313,27,11,16,0.4,39,Medium-Low Digitalization
23,Frere,Law,2017,314,40,5,35,0.13,12,Low Digitalization
24,Rochette,Law,2017,315,51,29,22,0.57,57,Medium-High Digitalization
24,Rochette,Law,2017,316,13,11,2,0.84,83,High Digitalization
24,Rochette,Law,2017,317,12,1,11,0.08,8,Low Digitalization
24,Rochette,Law,2017,318,22,6,16,0.28,27,Medium-Low Digitalization
24,Rochette,Law,2017,319,25,10,15,0.4,40,Medium-Low Digitalization
24,Rochette,Law,2017,320,60,8,52,0.13,13,Low Digitalization
25,Michaud,Law,2017,321,35,10,25,0.27,27,Medium-Low Digitalization
25,Michaud,Law,2017,322,12,5,7,0.4,40,Medium-Low Digitalization
25,Michaud,Law,2017,323,35,8,27,0.24,24,Medium-Low Digitalization
25,Michaud,Law,2017,324,5,4,1,0.78,78,Medium-High Digitalization
25,Michaud,Law,2017,325,54,31,23,0.58,57,Medium-High Digitalization
25,Michaud,Law,2017,326,15,5,10,0.35,34,Medium-Low Digitalization
25,Michaud,Law,2017,327,8,5,3,0.68,68,Medium-High Digitalization
25,Michaud,Law,2017,328,7,0,7,0.01,1,Low Digitalization
25,Michaud,Law,2017,329,29,17,12,0.6,59,Medium-High Digitalization
26,Grosjean,Law,2017,330,14,5,9,0.38,38,Medium-Low Digitalization
26,Grosjean,Law,2017,331,26,16,10,0.61,60,Medium-High Digitalization
26,Grosjean,Law,2017,332,9,3,6,0.34,34,Medium-Low Digitalization
26,Grosjean,Law,2017,333,10,1,9,0.12,12,Low Digitalization
26,Grosjean,Law,2017,334,14,2,12,0.12,12,Low Digitalization
26,Grosjean,Law,2017,335,10,8,2,0.8,80,Medium-High Digitalization
26,Grosjean,Law,2017,336,23,15,8,0.63,63,Medium-High Digitalization
26,Grosjean,Law,2017,337,10,0,10,0.04,3,Low Digitalization
26,Grosjean,Law,2017,338,29,4,25,0.14,14,Low Digitalization
26,Grosjean,Law,2017,339,11,2,9,0.22,22,Medium-Low Digitalization
26,Grosjean,Law,2017,340,29,16,13,0.54,54,Medium-High Digitalization
26,Grosjean,Law,2017,341,10,1,9,0.15,14,Low Digitalization
26,Grosjean,Law,2017,342,5,0,5,0.02,2,Low Digitalization
26,Grosjean,Law,2017,343,9,6,3,0.62,61,Medium-High Digitalization
26,Grosjean,Law,2017,344,29,5,24,0.17,16,Low Digitalization
26,Grosjean,Law,2017,345,7,3,4,0.41,41,Medium-Low Digitalization
26,Grosjean,Law,2017,346,10,6,4,0.63,63,Medium-High Digitalization
26,Grosjean,Law,2017,347,36,6,30,0.16,15,Low Digitalization
26,Grosjean,Law,2017,348,17,1,16,0.09,8,Low Digitalization
26,Grosjean,Law,2017,349,33,20,13,0.61,61,Medium-High Digitalization
26,Grosjean,Law,2017,350,8,1,7,0.17,17,Low Digitalization
26,Grosjean,Law,2017,351,6,2,4,0.28,27,Medium-Low Digitalization
26,Grosjean,Law,2017,352,11,1,10,0.13,13,Low Digitalization
27,Milbert,Law,2017,353,39,18,21,0.47,46,Medium-Low Digitalization
27,Milbert,Law,2017,354,9,6,3,0.63,63,Medium-High Digitalization
27,Milbert,Law,2017,355,6,3,3,0.51,51,Medium-High Digitalization
27,Milbert,Law,2017,356,9,6,3,0.61,61,Medium-High Digitalization
27,Milbert,Law,2017,357,52,1,51,0.02,2,Low Digitalization
27,Milbert,Law,2017,358,42,18,24,0.43,42,Medium-Low Digitalization
27,Milbert,Law,2017,359,10,3,7,0.34,34,Medium-Low Digitalization
27,Milbert,Law,2017,360,25,6,19,0.23,23,Medium-Low Digitalization
27,Milbert,Law,2017,361,21,6,15,0.3,30,Medium-Low Digitalization
27,Milbert,Law,2017,362,34,24,10,0.72,71,Medium-High Digitalization
27,Milbert,Law,2017,363,10,8,2,0.84,84,High Digitalization
27,Milbert,Law,2017,364,38,2,36,0.04,4,Low Digitalization
27,Milbert,Law,2017,365,9,0,9,0.02,2,Low Digitalization
27,Milbert,Law,2017,366,39,28,11,0.72,72,Medium-High Digitalization
27,Milbert,Law,2017,367,11,9,2,0.78,77,Medium-High Digitalization
27,Milbert,Law,2017,368,28,14,14,0.51,50,Medium-Low Digitalization
28,Sicotte,Law,2017,369,19,6,13,0.3,30,Medium-Low Digitalization
28,Sicotte,Law,2017,370,58,43,15,0.75,74,Medium-High Digitalization
28,Sicotte,Law,2017,371,14,6,8,0.41,41,Medium-Low Digitalization
28,Sicotte,Law,2017,372,30,15,15,0.5,50,Medium-Low Digitalization
28,Sicotte,Law,2017,373,19,6,13,0.33,33,Medium-Low Digitalization
28,Sicotte,Law,2017,374,9,2,7,0.22,22,Medium-Low Digitalization
28,Sicotte,Law,2017,375,10,1,9,0.11,10,Low Digitalization
28,Sicotte,Law,2017,376,9,4,5,0.43,43,Medium-Low Digitalization
28,Sicotte,Law,2017,377,7,2,5,0.35,35,Medium-Low Digitalization
28,Sicotte,Law,2017,378,40,24,16,0.59,59,Medium-High Digitalization
28,Sicotte,Law,2017,379,12,9,3,0.78,77,Medium-High Digitalization
28,Sicotte,Law,2017,380,50,1,49,0.02,2,Low Digitalization
28,Sicotte,Law,2017,381,10,8,2,0.79,78,Medium-High Digitalization
28,Sicotte,Law,2017,382,37,16,21,0.42,42,Medium-Low Digitalization
28,Sicotte,Law,2017,383,20,0,20,0.01,1,Low Digitalization
28,Sicotte,Law,2017,384,33,14,19,0.42,42,Medium-Low Digitalization
29,Doyon,Law,2017,385,12,6,6,0.51,51,Medium-High Digitalization
29,Doyon,Law,2017,386,7,1,6,0.11,11,Low Digitalization
29,Doyon,Law,2017,387,7,4,3,0.61,61,Medium-High Digitalization
29,Doyon,Law,2017,388,52,6,46,0.12,11,Low Digitalization
29,Doyon,Law,2017,389,6,1,5,0.22,22,Medium-Low Digitalization
29,Doyon,Law,2017,390,17,13,4,0.79,79,Medium-High Digitalization
29,Doyon,Law,2017,391,37,19,18,0.51,51,Medium-High Digitalization
29,Doyon,Law,2017,392,19,3,16,0.15,14,Low Digitalization
29,Doyon,Law,2017,393,13,1,12,0.04,4,Low Digitalization
29,Doyon,Law,2017,394,23,6,17,0.24,24,Medium-Low Digitalization
29,Doyon,Law,2017,395,11,9,2,0.81,81,High Digitalization
29,Doyon,Law,2017,396,25,2,23,0.08,8,Low Digitalization
29,Doyon,Law,2017,397,59,20,39,0.33,33,Medium-Low Digitalization
29,Doyon,Law,2017,398,16,13,3,0.84,83,High Digitalization
29,Doyon,Law,2017,399,6,2,4,0.34,33,Medium-Low Digitalization
29,Doyon,Law,2017,400,25,6,19,0.24,23,Medium-Low Digitalization
29,Doyon,Law,2017,401,22,4,18,0.16,16,Low Digitalization
29,Doyon,Law,2017,402,10,7,3,0.68,68,Medium-High Digitalization
30,Lard,Law,2017,403,20,11,9,0.54,54,Medium-High Digitalization
30,Lard,Law,2017,404,40,21,19,0.52,52,Medium-High Digitalization
30,Lard,Law,2017,405,25,19,6,0.76,76,Medium-High Digitalization
30,Lard,Law,2017,406,9,5,4,0.6,59,Medium-High Digitalization
30,Lard,Law,2017,407,30,25,5,0.83,82,High Digitalization
30,Lard,Law,2017,408,5,1,4,0.12,12,Low Digitalization
30,Lard,Law,2017,409,34,12,22,0.35,34,Medium-Low Digitalization
30,Lard,Law,2017,410,10,4,6,0.42,41,Medium-Low Digitalization
30,Lard,Law,2017,411,15,5,10,0.35,34,Medium-Low Digitalization
31,Michelin,Engineering,2017,412,24,15,9,0.63,63,Medium-High Digitalization
31,Michelin,Engineering,2017,413,19,7,12,0.35,35,Medium-Low Digitalization
31,Michelin,Engineering,2017,414,37,12,25,0.33,33,Medium-Low Digitalization
31,Michelin,Engineering,2017,415,30,19,11,0.62,62,Medium-High Digitalization
31,Michelin,Engineering,2017,416,40,28,12,0.69,69,Medium-High Digitalization
31,Michelin,Engineering,2017,417,43,31,12,0.73,72,Medium-High Digitalization
31,Michelin,Engineering,2017,418,10,2,8,0.23,22,Medium-Low Digitalization
31,Michelin,Engineering,2017,419,11,5,6,0.49,49,Medium-Low Digitalization
31,Michelin,Engineering,2017,420,23,8,15,0.34,34,Medium-Low Digitalization
31,Michelin,Engineering,2017,421,14,11,3,0.75,75,Medium-High Digitalization
31,Michelin,Engineering,2017,422,6,1,5,0.14,13,Low Digitalization
31,Michelin,Engineering,2017,423,9,8,1,0.86,86,High Digitalization
31,Michelin,Engineering,2017,424,15,2,13,0.14,14,Low Digitalization
31,Michelin,Engineering,2017,425,9,3,6,0.33,32,Medium-Low Digitalization
31,Michelin,Engineering,2017,426,11,1,10,0.05,5,Low Digitalization
31,Michelin,Engineering,2017,427,32,28,4,0.88,87,High Digitalization
31,Michelin,Engineering,2017,428,38,17,21,0.44,43,Medium-Low Digitalization
32,Dusseault,Engineering,2017,429,13,9,4,0.68,67,Medium-High Digitalization
32,Dusseault,Engineering,2017,430,11,3,8,0.3,29,Medium-Low Digitalization
32,Dusseault,Engineering,2017,431,5,3,2,0.66,65,Medium-High Digitalization
32,Dusseault,Engineering,2017,432,57,8,49,0.14,14,Low Digitalization
32,Dusseault,Engineering,2017,433,21,11,10,0.52,52,Medium-High Digitalization
32,Dusseault,Engineering,2017,434,16,8,8,0.48,48,Medium-Low Digitalization
32,Dusseault,Engineering,2017,435,33,24,9,0.71,71,Medium-High Digitalization
32,Dusseault,Engineering,2017,436,11,4,7,0.36,36,Medium-Low Digitalization
32,Dusseault,Engineering,2017,437,23,3,20,0.11,11,Low Digitalization
32,Dusseault,Engineering,2017,438,35,2,33,0.05,5,Low Digitalization
32,Dusseault,Engineering,2017,439,33,23,10,0.71,71,Medium-High Digitalization
32,Dusseault,Engineering,2017,440,7,5,2,0.69,68,Medium-High Digitalization
32,Dusseault,Engineering,2017,441,14,2,12,0.16,16,Low Digitalization
32,Dusseault,Engineering,2017,442,5,1,4,0.19,18,Low Digitalization
32,Dusseault,Engineering,2017,443,29,15,14,0.52,51,Medium-High Digitalization
32,Dusseault,Engineering,2017,444,11,4,7,0.36,35,Medium-Low Digitalization
32,Dusseault,Engineering,2017,445,8,4,4,0.46,46,Medium-Low Digitalization
32,Dusseault,Engineering,2017,446,30,14,16,0.45,45,Medium-Low Digitalization
32,Dusseault,Engineering,2017,447,22,15,7,0.69,69,Medium-High Digitalization
33,Malboeuf,Engineering,2017,448,6,3,3,0.58,58,Medium-High Digitalization
33,Malboeuf,Engineering,2017,449,18,8,10,0.46,46,Medium-Low Digitalization
33,Malboeuf,Engineering,2017,450,23,10,13,0.43,42,Medium-Low Digitalization
33,Malboeuf,Engineering,2017,451,14,10,4,0.74,74,Medium-High Digitalization
33,Malboeuf,Engineering,2017,452,12,2,10,0.13,13,Low Digitalization
33,Malboeuf,Engineering,2017,453,30,1,29,0.02,2,Low Digitalization
33,Malboeuf,Engineering,2017,454,23,1,22,0.04,3,Low Digitalization
33,Malboeuf,Engineering,2017,455,7,1,6,0.08,8,Low Digitalization
33,Malboeuf,Engineering,2017,456,8,2,6,0.2,19,Low Digitalization
33,Malboeuf,Engineering,2017,457,60,44,16,0.73,73,Medium-High Digitalization
33,Malboeuf,Engineering,2017,458,6,0,6,0.04,4,Low Digitalization
33,Malboeuf,Engineering,2017,459,29,11,18,0.37,36,Medium-Low Digitalization
33,Malboeuf,Engineering,2017,460,22,16,6,0.73,72,Medium-High Digitalization
33,Malboeuf,Engineering,2017,461,36,3,33,0.07,7,Low Digitalization
33,Malboeuf,Engineering,2017,462,11,1,10,0.11,10,Low Digitalization
33,Malboeuf,Engineering,2017,463,22,15,7,0.68,67,Medium-High Digitalization
33,Malboeuf,Engineering,2017,464,37,20,17,0.55,54,Medium-High Digitalization
33,Malboeuf,Engineering,2017,465,34,8,26,0.24,23,Medium-Low Digitalization
34,Edin,Engineering,2017,466,19,9,10,0.47,47,Medium-Low Digitalization
34,Edin,Engineering,2017,467,38,12,26,0.3,30,Medium-Low Digitalization
34,Edin,Engineering,2017,468,32,14,18,0.43,42,Medium-Low Digitalization
34,Edin,Engineering,2017,469,5,1,4,0.18,18,Low Digitalization
34,Edin,Engineering,2017,470,37,29,8,0.79,78,Medium-High Digitalization
34,Edin,Engineering,2017,471,21,6,15,0.3,30,Medium-Low Digitalization
34,Edin,Engineering,2017,472,31,6,25,0.2,19,Low Digitalization
35,Bressan,Engineering,2017,473,11,6,5,0.53,52,Medium-High Digitalization
35,Bressan,Engineering,2017,474,24,3,21,0.14,14,Low Digitalization
35,Bressan,Engineering,2017,475,39,7,32,0.18,18,Low Digitalization
35,Bressan,Engineering,2017,476,33,23,10,0.68,68,Medium-High Digitalization
35,Bressan,Engineering,2017,477,28,4,24,0.14,13,Low Digitalization
35,Bressan,Engineering,2017,478,24,8,16,0.35,35,Medium-Low Digitalization
35,Bressan,Engineering,2017,479,16,10,6,0.61,61,Medium-High Digitalization
35,Bressan,Engineering,2017,480,14,5,9,0.33,33,Medium-Low Digitalization
36,Arcement,Engineering,2017,481,15,7,8,0.46,46,Medium-Low Digitalization
36,Arcement,Engineering,2017,482,31,14,17,0.45,45,Medium-Low Digitalization
36,Arcement,Engineering,2017,483,12,2,10,0.17,17,Low Digitalization
36,Arcement,Engineering,2017,484,6,3,3,0.47,46,Medium-Low Digitalization
36,Arcement,Engineering,2017,485,36,17,19,0.46,46,Medium-Low Digitalization
36,Arcement,Engineering,2017,486,29,19,10,0.66,66,Medium-High Digitalization
36,Arcement,Engineering,2017,487,8,2,6,0.22,21,Medium-Low Digitalization
36,Arcement,Engineering,2017,488,40,5,35,0.13,13,Low Digitalization
36,Arcement,Engineering,2017,489,16,3,13,0.2,20,Low Digitalization
36,Arcement,Engineering,2017,490,45,9,36,0.2,20,Low Digitalization
36,Arcement,Engineering,2017,491,13,0,13,0.02,2,Low Digitalization
36,Arcement,Engineering,2017,492,39,28,11,0.71,71,Medium-High Digitalization
36,Arcement,Engineering,2017,493,11,9,2,0.8,79,Medium-High Digitalization
36,Arcement,Engineering,2017,494,13,6,7,0.43,43,Medium-Low Digitalization
36,Arcement,Engineering,2017,495,17,13,4,0.74,73,Medium-High Digitalization
36,Arcement,Engineering,2017,496,9,5,4,0.53,52,Medium-High Digitalization
36,Arcement,Engineering,2017,497,11,6,5,0.52,51,Medium-High Digitalization
36,Arcement,Engineering,2017,498,33,14,19,0.43,42,Medium-Low Digitalization
37,Gayton,Management,2017,499,26,5,21,0.2,19,Low Digitalization
37,Gayton,Management,2017,500,14,4,10,0.29,28,Medium-Low Digitalization
37,Gayton,Management,2017,501,7,6,1,0.85,85,High Digitalization
37,Gayton,Management,2017,502,6,0,6,0.06,5,Low Digitalization
37,Gayton,Management,2017,503,36,15,21,0.41,40,Medium-Low Digitalization
37,Gayton,Management,2017,504,6,1,5,0.2,20,Low Digitalization
37,Gayton,Management,2017,505,34,6,28,0.19,18,Low Digitalization
37,Gayton,Management,2017,506,11,2,9,0.17,16,Low Digitalization
37,Gayton,Management,2017,507,7,5,2,0.65,64,Medium-High Digitalization
37,Gayton,Management,2017,508,16,4,12,0.22,21,Medium-Low Digitalization
37,Gayton,Management,2017,509,39,14,25,0.35,34,Medium-Low Digitalization
37,Gayton,Management,2017,510,24,13,11,0.56,56,Medium-High Digitalization
37,Gayton,Management,2017,511,40,34,6,0.86,86,High Digitalization
37,Gayton,Management,2017,512,7,1,6,0.07,7,Low Digitalization
37,Gayton,Management,2017,513,32,11,21,0.33,33,Medium-Low Digitalization
37,Gayton,Management,2017,514,34,22,12,0.66,65,Medium-High Digitalization
37,Gayton,Management,2017,515,32,17,15,0.53,53,Medium-High Digitalization
38,Tally,Management,2017,516,10,6,4,0.59,59,Medium-High Digitalization
38,Tally,Management,2017,517,33,21,12,0.63,63,Medium-High Digitalization
38,Tally,Management,2017,518,24,9,15,0.39,38,Medium-Low Digitalization
38,Tally,Management,2017,519,40,12,28,0.3,30,Medium-Low Digitalization
38,Tally,Management,2017,520,17,0,17,0.01,1,Low Digitalization
38,Tally,Management,2017,521,17,11,6,0.62,62,Medium-High Digitalization
38,Tally,Management,2017,522,23,13,10,0.56,55,Medium-High Digitalization
38,Tally,Management,2017,523,33,6,27,0.17,17,Low Digitalization
38,Tally,Management,2017,524,27,1,26,0.02,2,Low Digitalization
38,Tally,Management,2017,525,31,1,30,0.02,2,Low Digitalization
38,Tally,Management,2017,526,25,14,11,0.57,57,Medium-High Digitalization
38,Tally,Management,2017,527,8,2,6,0.21,20,Low Digitalization
38,Tally,Management,2017,528,23,7,16,0.32,32,Medium-Low Digitalization
38,Tally,Management,2017,529,54,13,41,0.23,23,Medium-Low Digitalization
39,Munier,Management,2017,530,19,6,13,0.3,30,Medium-Low Digitalization
39,Munier,Management,2017,531,40,4,36,0.11,10,Low Digitalization
39,Munier,Management,2017,532,40,7,33,0.17,16,Low Digitalization
39,Munier,Management,2017,533,29,8,21,0.28,27,Medium-Low Digitalization
39,Munier,Management,2017,534,15,0,15,0.03,3,Low Digitalization
39,Munier,Management,2017,535,31,15,16,0.49,49,Medium-Low Digitalization
39,Munier,Management,2017,536,24,12,12,0.5,49,Medium-Low Digitalization
40,Pleau,Management,2017,537,14,5,9,0.39,38,Medium-Low Digitalization
40,Pleau,Management,2017,538,30,2,28,0.06,6,Low Digitalization
40,Pleau,Management,2017,539,36,32,4,0.9,89,High Digitalization
40,Pleau,Management,2017,540,26,22,4,0.84,83,High Digitalization
40,Pleau,Management,2017,541,10,7,3,0.72,71,Medium-High Digitalization
40,Pleau,Management,2017,542,9,4,5,0.42,41,Medium-Low Digitalization
40,Pleau,Management,2017,543,20,7,13,0.34,33,Medium-Low Digitalization
40,Pleau,Management,2017,544,11,2,9,0.21,21,Medium-Low Digitalization
40,Pleau,Management,2017,545,12,9,3,0.74,73,Medium-High Digitalization
40,Pleau,Management,2017,546,10,2,8,0.17,17,Low Digitalization
40,Pleau,Management,2017,547,14,9,5,0.64,64,Medium-High Digitalization
41,Millon,Management,2017,548,49,13,36,0.27,26,Medium-Low Digitalization
41,Millon,Management,2017,549,19,8,11,0.44,44,Medium-Low Digitalization
41,Millon,Management,2017,550,12,4,8,0.29,29,Medium-Low Digitalization
41,Millon,Management,2017,551,34,10,24,0.29,28,Medium-Low Digitalization
41,Millon,Management,2017,552,8,5,3,0.67,66,Medium-High Digitalization
41,Millon,Management,2017,553,37,11,26,0.29,28,Medium-Low Digitalization
41,Millon,Management,2017,554,25,23,2,0.9,90,High Digitalization
41,Millon,Management,2017,555,34,33,1,0.97,96,High Digitalization
41,Millon,Management,2017,556,24,2,22,0.07,6,Low Digitalization
41,Millon,Management,2017,557,53,10,43,0.2,19,Low Digitalization
41,Millon,Management,2017,558,8,5,3,0.68,67,Medium-High Digitalization
41,Millon,Management,2017,559,30,21,9,0.7,69,Medium-High Digitalization
41,Millon,Management,2017,560,40,21,19,0.51,51,Medium-High Digitalization
42,Sandoz,Management,2017,561,27,2,25,0.07,6,Low Digitalization
42,Sandoz,Management,2017,562,54,8,46,0.16,15,Low Digitalization
42,Sandoz,Management,2017,563,30,23,7,0.77,77,Medium-High Digitalization
42,Sandoz,Management,2017,564,19,14,5,0.72,71,Medium-High Digitalization
42,Sandoz,Management,2017,565,13,2,11,0.17,16,Low Digitalization
42,Sandoz,Management,2017,566,35,3,32,0.08,8,Low Digitalization
42,Sandoz,Management,2017,567,19,9,10,0.48,48,Medium-Low Digitalization
42,Sandoz,Management,2017,568,7,4,3,0.6,60,Medium-High Digitalization
42,Sandoz,Management,2017,569,24,2,22,0.07,7,Low Digitalization
42,Sandoz,Management,2017,570,10,1,9,0.12,12,Low Digitalization
42,Sandoz,Management,2017,571,16,5,11,0.29,28,Medium-Low Digitalization
42,Sandoz,Management,2017,572,9,4,5,0.49,49,Medium-Low Digitalization
42,Sandoz,Management,2017,573,22,5,17,0.22,22,Medium-Low Digitalization
42,Sandoz,Management,2017,574,7,6,1,0.89,88,High Digitalization
42,Sandoz,Management,2017,575,10,2,8,0.22,22,Medium-Low Digitalization
42,Sandoz,Management,2017,576,19,12,7,0.65,65,Medium-High Digitalization
42,Sandoz,Management,2017,577,5,2,3,0.47,47,Medium-Low Digitalization
42,Sandoz,Management,2017,578,34,30,4,0.87,86,High Digitalization
42,Sandoz,Management,2017,579,8,2,6,0.22,22,Medium-Low Digitalization
43,Totin,Management,2017,580,33,17,16,0.52,52,Medium-High Digitalization
43,Totin,Management,2017,581,12,0,12,0.02,2,Low Digitalization
43,Totin,Management,2017,582,15,8,7,0.56,55,Medium-High Digitalization
43,Totin,Management,2017,583,34,11,23,0.33,33,Medium-Low Digitalization
43,Totin,Management,2017,584,33,19,14,0.58,57,Medium-High Digitalization
43,Totin,Management,2017,585,53,16,37,0.3,30,Medium-Low Digitalization
43,Totin,Management,2017,586,10,3,7,0.29,29,Medium-Low Digitalization
44,Lemaitre,Art,2017,587,36,9,27,0.25,25,Medium-Low Digitalization
44,Lemaitre,Art,2017,588,10,4,6,0.41,41,Medium-Low Digitalization
44,Lemaitre,Art,2017,589,7,5,2,0.65,64,Medium-High Digitalization
44,Lemaitre,Art,2017,590,31,5,26,0.16,16,Low Digitalization
44,Lemaitre,Art,2017,591,24,3,21,0.12,12,Low Digitalization
44,Lemaitre,Art,2017,592,32,16,16,0.5,49,Medium-Low Digitalization
44,Lemaitre,Art,2017,593,40,35,5,0.87,86,High Digitalization
44,Lemaitre,Art,2017,594,19,8,11,0.44,44,Medium-Low Digitalization
44,Lemaitre,Art,2017,595,47,10,37,0.22,21,Medium-Low Digitalization
44,Lemaitre,Art,2017,596,15,11,4,0.73,73,Medium-High Digitalization
44,Lemaitre,Art,2017,597,40,9,31,0.21,21,Medium-Low Digitalization
44,Lemaitre,Art,2017,598,6,3,3,0.42,42,Medium-Low Digitalization
44,Lemaitre,Art,2017,599,15,2,13,0.12,12,Low Digitalization
44,Lemaitre,Art,2017,600,46,21,25,0.45,44,Medium-Low Digitalization
45,Holveck,Art,2017,601,50,34,16,0.69,68,Medium-High Digitalization
45,Holveck,Art,2017,602,13,9,4,0.72,72,Medium-High Digitalization
45,Holveck,Art,2017,603,36,16,20,0.45,45,Medium-Low Digitalization
45,Holveck,Art,2017,604,13,12,1,0.92,91,High Digitalization
45,Holveck,Art,2017,605,9,3,6,0.33,33,Medium-Low Digitalization
45,Holveck,Art,2017,606,12,4,8,0.31,31,Medium-Low Digitalization
45,Holveck,Art,2017,607,21,11,10,0.51,51,Medium-High Digitalization
45,Holveck,Art,2017,608,5,3,2,0.61,61,Medium-High Digitalization
45,Holveck,Art,2017,609,15,7,8,0.44,44,Medium-Low Digitalization
45,Holveck,Art,2017,610,14,6,8,0.4,39,Medium-Low Digitalization
46,Baize,Art,2017,611,15,7,8,0.46,45,Medium-Low Digitalization
46,Baize,Art,2017,612,14,8,6,0.57,56,Medium-High Digitalization
46,Baize,Art,2017,613,19,10,9,0.53,52,Medium-High Digitalization
46,Baize,Art,2017,614,49,26,23,0.54,54,Medium-High Digitalization
46,Baize,Art,2017,615,10,4,6,0.39,39,Medium-Low Digitalization
46,Baize,Art,2017,616,10,7,3,0.71,70,Medium-High Digitalization
46,Baize,Art,2017,617,25,12,13,0.5,49,Medium-Low Digitalization
46,Baize,Art,2017,618,17,2,15,0.14,14,Low Digitalization
46,Baize,Art,2017,619,6,4,2,0.68,68,Medium-High Digitalization
46,Baize,Art,2017,620,33,14,19,0.43,42,Medium-Low Digitalization
47,Trembly,Art,2017,621,41,18,23,0.44,44,Medium-Low Digitalization
47,Trembly,Art,2017,622,10,1,9,0.1,10,Low Digitalization
47,Trembly,Art,2017,623,33,22,11,0.67,67,Medium-High Digitalization
47,Trembly,Art,2017,624,20,4,16,0.22,21,Medium-Low Digitalization
47,Trembly,Art,2017,625,34,1,33,0.02,2,Low Digitalization
47,Trembly,Art,2017,626,7,1,6,0.11,11,Low Digitalization
47,Trembly,Art,2017,627,15,5,10,0.33,32,Medium-Low Digitalization
47,Trembly,Art,2017,628,15,9,6,0.6,60,Medium-High Digitalization
47,Trembly,Art,2017,629,16,13,3,0.81,81,High Digitalization
47,Trembly,Art,2017,630,26,13,13,0.5,49,Medium-Low Digitalization
47,Trembly,Art,2017,631,32,7,25,0.21,20,Low Digitalization
47,Trembly,Art,2017,632,14,11,3,0.77,76,Medium-High Digitalization
47,Trembly,Art,2017,633,8,5,3,0.64,63,Medium-High Digitalization
47,Trembly,Art,2017,634,53,16,37,0.3,30,Medium-Low Digitalization
47,Trembly,Art,2017,635,33,22,11,0.66,66,Medium-High Digitalization
47,Trembly,Art,2017,636,33,12,21,0.36,35,Medium-Low Digitalization
48,Doris,Art,2017,637,10,0,10,0.01,1,Low Digitalization
48,Doris,Art,2017,638,7,4,3,0.54,53,Medium-High Digitalization
48,Doris,Art,2017,639,30,16,14,0.54,53,Medium-High Digitalization
48,Doris,Art,2017,640,46,31,15,0.67,67,Medium-High Digitalization
48,Doris,Art,2017,641,25,6,19,0.24,24,Medium-Low Digitalization
48,Doris,Art,2017,642,31,2,29,0.05,4,Low Digitalization
48,Doris,Art,2017,643,6,0,6,0.02,2,Low Digitalization
48,Doris,Art,2017,644,9,4,5,0.49,49,Medium-Low Digitalization
48,Doris,Art,2017,645,11,9,2,0.84,83,High Digitalization
