,Departement,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Department,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
4230,Mathématiques,11,Coulon,2017,167,15,5,1,4,0.2,20,Mathematics,1,0,0,1,2,1
4231,Histoire,12,Ducommun,2017,168,36,20,4,16,0.2,20,History,3,1,0,11,4,1
4232,Histoire,12,Ducommun,2017,169,17,11,3,8,0.27,27,History,2,1,0,4,3,1
4233,Histoire,12,Ducommun,2017,170,16,7,2,5,0.29,29,History,1,1,0,2,2,1
4234,Histoire,12,Ducommun,2017,171,18,12,3,9,0.25,25,History,1,2,0,7,1,1
4235,Histoire,12,Ducommun,2017,172,15,4,1,3,0.25,25,History,1,0,0,1,1,1
4236,Histoire,12,Ducommun,2017,173,13,9,3,6,0.33,33,History,3,0,0,3,2,1
4237,Histoire,12,Ducommun,2017,174,8,6,2,4,0.33,33,History,1,1,0,4,0,0
4238,Histoire,12,Ducommun,2017,175,15,14,5,9,0.36,36,History,5,0,0,5,3,1
4239,Histoire,12,Ducommun,2017,176,15,11,1,10,0.09,9,History,0,1,0,7,3,0
4240,Histoire,12,Ducommun,2017,177,22,9,2,7,0.22,22,History,2,0,0,3,3,1
4241,Histoire,12,Ducommun,2017,178,40,40,4,36,0.1,10,History,2,2,0,24,11,1
4242,Histoire,12,Ducommun,2017,179,5,4,1,3,0.25,25,History,1,0,0,2,1,0
4243,Histoire,12,Ducommun,2017,180,39,37,3,34,0.08,8,History,3,0,0,22,10,2
4244,Histoire,12,Ducommun,2017,181,8,6,1,5,0.17,17,History,0,1,0,4,1,0
4245,Histoire,12,Ducommun,2017,182,16,9,2,7,0.22,22,History,1,1,0,4,2,1
4246,Histoire,12,Ducommun,2017,183,10,6,3,3,0.5,50,History,1,2,0,2,0,1
4247,Histoire,12,Ducommun,2017,184,15,13,2,11,0.15,15,History,1,1,0,7,4,0
4248,Histoire,12,Ducommun,2017,185,42,42,11,31,0.26,26,History,7,3,1,20,9,2
4249,Histoire,12,Ducommun,2017,186,17,6,1,5,0.17,17,History,0,1,0,2,2,1
4250,Histoire,13,Quine,2017,187,53,19,2,17,0.11,11,History,1,1,0,12,5,0
4251,Histoire,13,Quine,2017,188,22,11,4,7,0.36,36,History,2,2,0,5,1,1
4252,Histoire,13,Quine,2017,189,45,33,13,20,0.39,39,History,6,7,0,16,3,1
4253,Histoire,13,Quine,2017,190,23,13,5,8,0.38,38,History,1,3,1,7,0,1
4254,Histoire,13,Quine,2017,191,32,20,3,17,0.15,15,History,2,1,0,12,5,0
4255,Histoire,13,Quine,2017,192,5,4,1,3,0.25,25,History,1,0,0,2,1,0
4256,Histoire,13,Quine,2017,193,15,4,1,3,0.25,25,History,1,0,0,1,1,1
4257,Histoire,14,Giroir,2017,194,32,16,2,14,0.12,12,History,2,0,0,9,4,1
4258,Histoire,14,Giroir,2017,195,6,4,1,3,0.25,25,History,1,0,0,2,1,0
4259,Histoire,14,Giroir,2017,196,12,10,4,6,0.4,40,History,2,2,0,3,2,1
4260,Histoire,14,Giroir,2017,197,11,7,2,5,0.29,29,History,0,2,0,4,1,0
4261,Histoire,14,Giroir,2017,198,45,28,10,18,0.36,36,History,4,5,1,11,5,2
4262,Histoire,14,Giroir,2017,199,8,3,1,2,0.33,33,History,1,0,0,2,0,0
4263,Histoire,14,Giroir,2017,200,5,3,1,2,0.33,33,History,0,1,0,1,0,1
4264,Histoire,14,Giroir,2017,201,40,10,2,8,0.2,20,History,1,1,0,6,1,1
4265,Histoire,14,Giroir,2017,202,6,5,2,3,0.4,40,History,0,2,0,2,1,0
4266,Histoire,14,Giroir,2017,203,30,12,3,9,0.25,25,History,1,2,0,7,1,1
4267,Histoire,14,Giroir,2017,204,7,6,1,5,0.17,17,History,1,0,0,4,1,0
4268,Histoire,14,Giroir,2017,205,13,6,2,4,0.33,33,History,1,1,0,4,0,0
4269,Histoire,14,Giroir,2017,206,5,3,1,2,0.33,33,History,0,1,0,1,1,0
4270,Histoire,14,Giroir,2017,207,13,4,1,3,0.25,25,History,1,0,0,1,1,1
4271,Histoire,14,Giroir,2017,208,39,34,9,25,0.26,26,History,3,4,2,17,8,0
4272,Histoire,14,Giroir,2017,209,21,18,2,16,0.11,11,History,2,0,0,10,5,1
4273,Histoire,14,Giroir,2017,210,19,16,2,14,0.12,12,History,0,2,0,10,4,0
4274,Histoire,14,Giroir,2017,211,14,6,2,4,0.33,33,History,0,2,0,3,1,0
4275,Histoire,14,Giroir,2017,212,13,5,1,4,0.2,20,History,0,1,0,3,1,0
4276,Histoire,14,Giroir,2017,213,13,11,3,8,0.27,27,History,2,1,0,4,3,1
4277,Histoire,14,Giroir,2017,214,12,5,2,3,0.4,40,History,2,0,0,1,2,0
4278,Histoire,14,Giroir,2017,215,9,8,3,5,0.38,38,History,1,2,0,3,1,1
4279,Histoire,15,Chapin,2017,216,26,7,2,5,0.29,29,History,1,1,0,3,2,0
4280,Histoire,15,Chapin,2017,217,5,4,1,3,0.25,25,History,1,0,0,2,1,0
4281,Histoire,15,Chapin,2017,218,58,42,12,30,0.29,29,History,7,4,1,21,7,2
4282,Histoire,15,Chapin,2017,219,8,6,2,4,0.33,33,History,2,0,0,1,2,1
4283,Histoire,15,Chapin,2017,220,55,17,5,12,0.29,29,History,2,2,1,7,4,1
4284,Histoire,15,Chapin,2017,221,29,12,1,11,0.08,8,History,1,0,0,7,3,1
4285,Histoire,15,Chapin,2017,222,13,4,1,3,0.25,25,History,1,0,0,1,1,1
4286,Histoire,15,Chapin,2017,223,30,28,6,22,0.21,21,History,2,3,1,16,4,2
4287,Histoire,15,Chapin,2017,224,36,22,5,17,0.23,23,History,4,1,0,12,4,1
4288,Histoire,15,Chapin,2017,225,46,41,7,34,0.17,17,History,4,2,1,23,11,0
4289,Histoire,15,Chapin,2017,226,6,4,1,3,0.25,25,History,1,0,0,1,1,1
4290,Histoire,15,Chapin,2017,227,10,10,3,7,0.3,30,History,1,2,0,6,0,1
4291,Histoire,15,Chapin,2017,228,13,12,2,10,0.17,17,History,2,0,0,7,2,1
4292,Histoire,15,Chapin,2017,229,8,6,2,4,0.33,33,History,1,1,0,2,2,0
4293,Histoire,15,Chapin,2017,230,22,9,2,7,0.22,22,History,0,2,0,5,2,0
4294,Histoire,16,Presson,2017,231,24,23,2,21,0.09,9,History,0,2,0,15,5,1
4295,Histoire,16,Presson,2017,232,29,11,2,9,0.18,18,History,2,0,0,6,3,0
4296,Histoire,16,Presson,2017,233,15,10,3,7,0.3,30,History,1,2,0,5,2,0
4297,Histoire,16,Presson,2017,234,58,53,14,39,0.26,26,History,6,8,0,29,8,2
4298,Histoire,16,Presson,2017,235,9,6,2,4,0.33,33,History,1,1,0,2,1,1
4299,Histoire,16,Presson,2017,236,7,5,1,4,0.2,20,History,1,0,0,3,1,0
4300,Histoire,16,Presson,2017,237,26,14,5,9,0.36,36,History,3,2,0,6,2,1
4301,Histoire,16,Presson,2017,238,19,9,2,7,0.22,22,History,1,1,0,3,3,1
4302,Histoire,16,Presson,2017,239,8,8,1,7,0.12,12,History,1,0,0,5,1,1
4303,Histoire,16,Presson,2017,240,12,10,4,6,0.4,40,History,2,2,0,4,1,1
4304,Histoire,16,Presson,2017,241,29,22,4,18,0.18,18,History,2,2,0,12,5,1
4305,Histoire,16,Presson,2017,242,25,17,4,13,0.24,24,History,2,2,0,9,3,1
4306,Histoire,16,Presson,2017,243,8,4,1,3,0.25,25,History,1,0,0,1,1,1
4307,Histoire,16,Presson,2017,244,34,17,6,11,0.35,35,History,5,1,0,8,2,1
4308,Histoire,16,Presson,2017,245,32,15,4,11,0.27,27,History,3,1,0,8,2,1
4309,Histoire,16,Presson,2017,246,6,4,1,3,0.25,25,History,1,0,0,1,1,1
4310,Histoire,16,Presson,2017,247,17,13,3,10,0.23,23,History,2,1,0,7,3,0
4311,Histoire,16,Presson,2017,248,13,4,1,3,0.25,25,History,0,1,0,2,1,0
4312,Histoire,17,Ras,2017,249,29,13,4,9,0.31,31,History,1,3,0,7,1,1
4313,Histoire,17,Ras,2017,250,34,22,2,20,0.09,9,History,2,0,0,12,6,2
4314,Histoire,17,Ras,2017,251,16,15,4,11,0.27,27,History,4,0,0,7,3,1
4315,Histoire,17,Ras,2017,252,19,5,5,0,1.0,100,History,2,2,1,0,0,0
4316,Histoire,17,Ras,2017,253,49,35,6,29,0.17,17,History,4,1,1,20,8,1
4317,Histoire,17,Ras,2017,254,11,11,1,10,0.09,9,History,1,0,0,7,2,1
4318,Histoire,17,Ras,2017,255,34,11,3,8,0.27,27,History,2,1,0,5,3,0
4319,Ingénieurie,18,Jean-Pierre,2017,256,16,11,1,10,0.09,9,Engineering,0,1,0,7,2,1
4320,Ingénieurie,18,Jean-Pierre,2017,257,8,2,1,1,0.5,50,Engineering,0,1,0,1,0,0
4321,Ingénieurie,18,Jean-Pierre,2017,258,23,7,2,5,0.29,29,Engineering,1,1,0,4,1,0
4322,Ingénieurie,18,Jean-Pierre,2017,259,37,12,12,0,1.0,100,Engineering,7,3,2,0,0,0
4323,Ingénieurie,18,Jean-Pierre,2017,260,7,7,2,5,0.29,29,Engineering,0,2,0,4,1,0
4324,Ingénieurie,18,Jean-Pierre,2017,261,40,26,3,23,0.12,12,Engineering,1,1,1,14,7,2
4325,Ingénieurie,18,Jean-Pierre,2017,262,40,14,3,11,0.21,21,Engineering,2,1,0,7,3,1
4326,Ingénieurie,18,Jean-Pierre,2017,263,5,4,1,3,0.25,25,Engineering,1,0,0,2,1,0
4327,Ingénieurie,18,Jean-Pierre,2017,264,15,13,3,10,0.23,23,Engineering,1,2,0,7,3,0
4328,Ingénieurie,19,Carron,2017,265,40,11,1,10,0.09,9,Engineering,1,0,0,6,3,1
4329,Ingénieurie,19,Carron,2017,266,34,34,8,26,0.24,24,Engineering,3,4,1,18,7,1
4330,Ingénieurie,19,Carron,2017,267,6,6,1,5,0.17,17,Engineering,1,0,0,4,1,0
4331,Ingénieurie,19,Carron,2017,268,18,17,7,10,0.41,41,Engineering,1,5,1,8,1,1
4332,Ingénieurie,19,Carron,2017,269,11,11,3,8,0.27,27,Engineering,1,2,0,6,1,1
4333,Ingénieurie,19,Carron,2017,270,29,12,3,9,0.25,25,Engineering,1,2,0,7,1,1
4334,Ingénieurie,19,Carron,2017,271,54,31,2,29,0.06,6,Engineering,1,1,0,18,9,2
4335,Ingénieurie,19,Carron,2017,272,14,14,4,10,0.29,29,Engineering,4,0,0,7,2,1
4336,Ingénieurie,19,Carron,2017,273,30,20,6,14,0.3,30,Engineering,4,1,1,8,5,1
4337,Ingénieurie,19,Carron,2017,274,8,5,1,4,0.2,20,Engineering,1,0,0,2,2,0
4338,Ingénieurie,19,Carron,2017,275,26,15,5,10,0.33,33,Engineering,4,1,0,7,2,1
4339,Ingénieurie,19,Carron,2017,276,24,18,1,17,0.06,6,Engineering,1,0,0,11,6,0
4340,Ingénieurie,19,Carron,2017,277,8,3,1,2,0.33,33,Engineering,1,0,0,2,0,0
4341,Ingénieurie,19,Carron,2017,278,33,31,3,28,0.1,10,Engineering,2,1,0,18,8,2
4342,Ingénieurie,19,Carron,2017,279,19,7,2,5,0.29,29,Engineering,1,1,0,3,1,1
4343,Ingénieurie,19,Carron,2017,280,40,28,2,26,0.07,7,Engineering,2,0,0,16,8,2
4344,Ingénieurie,20,Robicheaux,2017,281,20,17,4,13,0.24,24,Engineering,4,0,0,9,4,0
4345,Ingénieurie,20,Robicheaux,2017,282,60,38,5,33,0.13,13,Engineering,4,1,0,22,10,1
4346,Ingénieurie,20,Robicheaux,2017,283,6,5,2,3,0.4,40,Engineering,1,1,0,2,0,1
4347,Ingénieurie,20,Robicheaux,2017,284,7,7,1,6,0.14,14,Engineering,1,0,0,4,1,1
4348,Ingénieurie,20,Robicheaux,2017,285,32,10,3,7,0.3,30,Engineering,2,1,0,4,3,0
4349,Ingénieurie,20,Robicheaux,2017,286,60,31,1,30,0.03,3,Engineering,0,1,0,20,9,1
4350,Ingénieurie,21,Chant,2017,287,19,17,6,11,0.35,35,Engineering,1,4,1,9,2,0
4351,Ingénieurie,21,Chant,2017,288,6,2,1,1,0.5,50,Engineering,0,1,0,1,0,0
4352,Ingénieurie,21,Chant,2017,289,38,14,2,12,0.14,14,Engineering,0,2,0,9,3,0
4353,Ingénieurie,21,Chant,2017,290,17,13,4,9,0.31,31,Engineering,2,1,1,8,1,0
4354,Ingénieurie,21,Chant,2017,291,31,21,2,19,0.1,10,Engineering,1,1,0,12,6,1
4355,Ingénieurie,21,Chant,2017,292,15,11,3,8,0.27,27,Engineering,2,1,0,5,3,0
4356,Ingénieurie,21,Chant,2017,293,52,48,17,31,0.35,35,Engineering,8,9,0,22,7,2
4357,Ingénieurie,21,Chant,2017,294,26,15,3,12,0.2,20,Engineering,2,1,0,8,4,0
4358,Ingénieurie,21,Chant,2017,295,35,25,7,18,0.28,28,Engineering,5,2,0,11,6,1
4359,Ingénieurie,21,Chant,2017,296,15,12,2,10,0.17,17,Engineering,2,0,0,6,3,1
4360,Ingénieurie,21,Chant,2017,297,8,4,1,3,0.25,25,Engineering,1,0,0,2,1,0
4361,Ingénieurie,21,Chant,2017,298,8,6,2,4,0.33,33,Engineering,1,1,0,2,1,1
4362,Ingénieurie,21,Chant,2017,299,15,9,3,6,0.33,33,Engineering,3,0,0,4,2,0
4363,Ingénieurie,21,Chant,2017,300,37,22,4,18,0.18,18,Engineering,2,2,0,13,4,1
4364,Ingénieurie,21,Chant,2017,301,13,12,1,11,0.08,8,Engineering,1,0,0,8,2,1
4365,Ingénieurie,21,Chant,2017,302,30,14,1,13,0.07,7,Engineering,1,0,0,8,4,1
4366,Ingénieurie,22,Grenier,2017,303,28,18,6,12,0.33,33,Engineering,2,4,0,9,3,0
4367,Ingénieurie,22,Grenier,2017,304,8,6,2,4,0.33,33,Engineering,1,1,0,2,2,0
4368,Ingénieurie,22,Grenier,2017,305,15,6,2,4,0.33,33,Engineering,1,1,0,2,2,0
4369,Ingénieurie,22,Grenier,2017,306,57,37,5,32,0.14,14,Engineering,3,2,0,22,9,1
4370,Ingénieurie,22,Grenier,2017,307,56,39,10,29,0.26,26,Engineering,7,3,0,19,8,2
4371,Ingénieurie,22,Grenier,2017,308,11,9,3,6,0.33,33,Engineering,1,2,0,5,1,0
4372,Ingénieurie,22,Grenier,2017,309,48,46,1,45,0.02,2,Engineering,1,0,0,29,14,2
4373,Ingénieurie,22,Grenier,2017,310,38,17,3,14,0.18,18,Engineering,1,2,0,9,4,1
4374,Ingénieurie,22,Grenier,2017,311,28,18,1,17,0.06,6,Engineering,0,1,0,11,5,1
4375,Ingénieurie,22,Grenier,2017,312,12,6,2,4,0.33,33,Engineering,1,1,0,4,0,0
4376,Ingénieurie,22,Grenier,2017,313,26,8,1,7,0.12,12,Engineering,0,1,0,3,3,1
4377,Ingénieurie,22,Grenier,2017,314,14,7,2,5,0.29,29,Engineering,1,1,0,3,1,1
4378,Ingénieurie,22,Grenier,2017,315,36,26,2,24,0.08,8,Engineering,1,1,0,15,7,2
4379,Ingénieurie,23,Pruet,2017,316,11,4,2,2,0.5,50,Engineering,0,2,0,2,0,0
4380,Ingénieurie,23,Pruet,2017,317,38,21,7,14,0.33,33,Engineering,5,2,0,10,4,0
4381,Ingénieurie,23,Pruet,2017,318,16,6,1,5,0.17,17,Engineering,0,1,0,4,1,0
4382,Ingénieurie,23,Pruet,2017,319,15,8,1,7,0.12,12,Engineering,0,1,0,5,1,1
4383,Ingénieurie,23,Pruet,2017,320,39,35,9,26,0.26,26,Engineering,4,4,1,17,8,1
4384,Ingénieurie,23,Pruet,2017,321,30,24,6,18,0.25,25,Engineering,3,2,1,12,6,0
4385,Ingénieurie,23,Pruet,2017,322,38,15,3,12,0.2,20,Engineering,2,1,0,9,2,1
4386,Ingénieurie,24,Crotteau,2017,323,6,5,2,3,0.4,40,Engineering,1,1,0,2,1,0
4387,Ingénieurie,24,Crotteau,2017,324,30,21,8,13,0.38,38,Engineering,2,5,1,10,2,1
4388,Ingénieurie,24,Crotteau,2017,325,15,15,3,12,0.2,20,Engineering,2,1,0,8,4,0
4389,Ingénieurie,24,Crotteau,2017,326,41,34,4,30,0.12,12,Engineering,3,1,0,18,10,2
4390,Ingénieurie,24,Crotteau,2017,327,9,3,2,1,0.67,67,Engineering,1,1,0,0,1,0
4391,Ingénieurie,24,Crotteau,2017,328,23,18,3,15,0.17,17,Engineering,2,1,0,9,5,1
4392,Ingénieurie,24,Crotteau,2017,329,21,7,1,6,0.14,14,Engineering,0,1,0,4,1,1
4393,Ingénieurie,24,Crotteau,2017,330,7,3,1,2,0.33,33,Engineering,1,0,0,2,0,0
4394,Ingénieurie,24,Crotteau,2017,331,12,7,1,6,0.14,14,Engineering,1,0,0,4,1,1
4395,Ingénieurie,24,Crotteau,2017,332,23,17,5,12,0.29,29,Engineering,2,3,0,8,4,0
4396,Ingénieurie,24,Crotteau,2017,333,34,12,5,7,0.42,42,Engineering,3,1,1,3,3,1
4397,Ingénieurie,24,Crotteau,2017,334,14,10,7,3,0.7,70,Engineering,3,3,1,1,1,1
4398,Ingénieurie,24,Crotteau,2017,335,11,11,1,10,0.09,9,Engineering,0,1,0,7,2,1
4399,Ingénieurie,24,Crotteau,2017,336,15,5,2,3,0.4,40,Engineering,0,2,0,2,1,0
4400,Ingénieurie,24,Crotteau,2017,337,19,8,3,5,0.38,38,Engineering,2,1,0,2,2,1
4401,Ingénieurie,24,Crotteau,2017,338,40,11,2,9,0.18,18,Engineering,0,1,1,6,3,0
4402,Ingénieurie,24,Crotteau,2017,339,14,10,3,7,0.3,30,Engineering,2,1,0,5,1,1
4403,Ingénieurie,24,Crotteau,2017,340,14,5,2,3,0.4,40,Engineering,1,1,0,1,2,0
4404,Ingénieurie,24,Crotteau,2017,341,20,18,1,17,0.06,6,Engineering,0,1,0,10,6,1
4405,Ingénieurie,25,Desper,2017,342,10,9,2,7,0.22,22,Engineering,0,2,0,4,2,1
4406,Ingénieurie,25,Desper,2017,343,24,23,9,14,0.39,39,Engineering,4,4,1,9,4,1
4407,Ingénieurie,25,Desper,2017,344,27,19,1,18,0.05,5,Engineering,1,0,0,12,6,0
4408,Ingénieurie,25,Desper,2017,345,43,33,12,21,0.36,36,Engineering,6,5,1,15,6,0
4409,Ingénieurie,25,Desper,2017,346,10,6,1,5,0.17,17,Engineering,0,1,0,2,2,1
4410,Ingénieurie,25,Desper,2017,347,10,7,2,5,0.29,29,Engineering,1,1,0,4,1,0
4411,Ingénieurie,25,Desper,2017,348,32,15,1,14,0.07,7,Engineering,1,0,0,9,5,0
4412,Ingénieurie,25,Desper,2017,349,55,37,4,33,0.11,11,Engineering,3,1,0,22,9,2
4413,Ingénieurie,25,Desper,2017,350,15,10,1,9,0.1,10,Engineering,0,1,0,6,2,1
4414,Ingénieurie,25,Desper,2017,351,30,18,5,13,0.28,28,Engineering,3,2,0,9,3,1
4415,Ingénieurie,25,Desper,2017,352,13,13,1,12,0.08,8,Engineering,0,1,0,7,4,1
4416,Ingénieurie,25,Desper,2017,353,18,7,3,4,0.43,43,Engineering,2,1,0,2,1,1
4417,Ingénieurie,25,Desper,2017,354,13,6,1,5,0.17,17,Engineering,1,0,0,4,1,0
4418,Ingénieurie,25,Desper,2017,355,9,5,1,4,0.2,20,Engineering,1,0,0,2,2,0
4419,Ingénieurie,25,Desper,2017,356,13,5,2,3,0.4,40,Engineering,1,1,0,0,2,1
4420,Ingénieurie,25,Desper,2017,357,11,8,4,4,0.5,50,Engineering,1,3,0,4,0,0
4421,Ingénieurie,25,Desper,2017,358,10,9,1,8,0.11,11,Engineering,1,0,0,5,2,1
4422,Ingénieurie,25,Desper,2017,359,18,9,1,8,0.11,11,Engineering,0,1,0,4,3,1
4423,Ingénieurie,25,Desper,2017,360,37,20,1,19,0.05,5,Engineering,1,0,0,12,6,1
4424,Art,26,Morisette,2017,361,5,3,1,2,0.33,33,Art,1,0,0,2,0,0
4425,Art,26,Morisette,2017,362,28,17,3,14,0.18,18,Art,2,1,0,8,5,1
4426,Art,26,Morisette,2017,363,12,6,1,5,0.17,17,Art,0,1,0,2,2,1
4427,Art,26,Morisette,2017,364,21,14,7,7,0.5,50,Art,4,2,1,4,3,0
4428,Art,26,Morisette,2017,365,45,19,2,17,0.11,11,Art,1,1,0,11,5,1
4429,Art,26,Morisette,2017,366,23,7,1,6,0.14,14,Art,0,1,0,4,2,0
4430,Art,26,Morisette,2017,367,22,12,4,8,0.33,33,Art,3,1,0,5,2,1
4431,Art,26,Morisette,2017,368,33,31,3,28,0.1,10,Art,2,1,0,19,7,2
4432,Art,26,Morisette,2017,369,25,24,6,18,0.25,25,Art,4,1,1,13,4,1
4433,Art,26,Morisette,2017,370,40,34,1,33,0.03,3,Art,1,0,0,22,10,1
4434,Art,26,Morisette,2017,371,37,22,3,19,0.14,14,Art,3,0,0,12,6,1
4435,Art,26,Morisette,2017,372,15,12,3,9,0.25,25,Art,2,1,0,7,1,1
4436,Art,26,Morisette,2017,373,7,7,2,5,0.29,29,Art,1,1,0,2,2,1
4437,Art,26,Morisette,2017,374,15,11,3,8,0.27,27,Art,2,1,0,6,1,1
4438,Art,26,Morisette,2017,375,47,13,5,8,0.38,38,Art,3,2,0,6,1,1
4439,Art,27,Bodin,2017,376,9,7,1,6,0.14,14,Art,1,0,0,3,2,1
4440,Art,27,Bodin,2017,377,38,11,1,10,0.09,9,Art,1,0,0,6,3,1
4441,Art,27,Bodin,2017,378,14,6,2,4,0.33,33,Art,1,1,0,3,1,0
4442,Art,27,Bodin,2017,379,8,3,1,2,0.33,33,Art,1,0,0,2,0,0
4443,Art,27,Bodin,2017,380,5,2,1,1,0.5,50,Art,1,0,0,0,1,0
4444,Art,27,Bodin,2017,381,33,26,7,19,0.27,27,Art,4,2,1,12,7,0
4445,Art,27,Bodin,2017,382,5,2,1,1,0.5,50,Art,0,1,0,1,0,0
4446,Art,27,Bodin,2017,383,60,57,9,48,0.16,16,Art,4,4,1,33,12,3
4447,Art,27,Bodin,2017,384,11,6,2,4,0.33,33,Art,1,1,0,2,1,1
4448,Art,27,Bodin,2017,385,57,51,12,39,0.24,24,Art,7,5,0,25,12,2
4449,Art,27,Bodin,2017,386,33,17,6,11,0.35,35,Art,2,4,0,9,2,0
4450,Art,27,Bodin,2017,387,13,12,4,8,0.33,33,Art,2,2,0,6,1,1
4451,Art,27,Bodin,2017,388,7,6,2,4,0.33,33,Art,1,1,0,3,1,0
4452,Art,27,Bodin,2017,389,13,10,2,8,0.2,20,Art,2,0,0,5,2,1
4453,Art,27,Bodin,2017,390,40,20,4,16,0.2,20,Art,2,2,0,12,4,0
4454,Art,27,Bodin,2017,391,23,17,5,12,0.29,29,Art,3,2,0,9,3,0
4455,Art,28,Guilmette,2017,392,6,4,1,3,0.25,25,Art,1,0,0,2,1,0
4456,Art,28,Guilmette,2017,393,8,8,4,4,0.5,50,Art,2,2,0,2,1,1
4457,Art,28,Guilmette,2017,394,12,7,2,5,0.29,29,Art,2,0,0,3,2,0
4458,Art,28,Guilmette,2017,395,51,44,10,34,0.23,23,Art,5,5,0,23,9,2
4459,Art,28,Guilmette,2017,396,22,7,2,5,0.29,29,Art,2,0,0,3,2,0
4460,Art,28,Guilmette,2017,397,38,34,4,30,0.12,12,Art,2,2,0,21,7,2
4461,Art,28,Guilmette,2017,398,13,13,4,9,0.31,31,Art,2,1,1,6,3,0
4462,Art,28,Guilmette,2017,399,5,2,1,1,0.5,50,Art,0,1,0,0,1,0
4463,Art,28,Guilmette,2017,400,16,6,3,3,0.5,50,Art,1,2,0,2,1,0
4464,Art,28,Guilmette,2017,401,28,20,3,17,0.15,15,Art,2,1,0,11,5,1
4465,Art,29,Liou,2017,402,12,9,1,8,0.11,11,Art,1,0,0,5,2,1
4466,Art,29,Liou,2017,403,10,10,2,8,0.2,20,Art,1,1,0,6,2,0
4467,Art,29,Liou,2017,404,45,28,4,24,0.14,14,Art,3,1,0,16,6,2
4468,Art,29,Liou,2017,405,33,27,4,23,0.15,15,Art,2,2,0,15,6,2
4469,Art,29,Liou,2017,406,44,28,8,20,0.29,29,Art,3,5,0,13,5,2
4470,Art,29,Liou,2017,407,38,36,8,28,0.22,22,Art,5,3,0,19,8,1
4471,Art,29,Liou,2017,408,9,9,2,7,0.22,22,Art,2,0,0,4,2,1
4472,Art,29,Liou,2017,409,14,12,4,8,0.33,33,Art,3,1,0,6,2,0
4473,Art,29,Liou,2017,410,26,10,2,8,0.2,20,Art,0,2,0,5,2,1
4474,Art,29,Liou,2017,411,10,7,1,6,0.14,14,Art,1,0,0,4,1,1
4475,Art,29,Liou,2017,412,19,16,1,15,0.06,6,Art,0,1,0,9,5,1
4476,Art,29,Liou,2017,413,8,4,1,3,0.25,25,Art,0,1,0,2,1,0
4477,Art,29,Liou,2017,414,51,26,4,22,0.15,15,Art,3,1,0,15,7,0
4478,Art,29,Liou,2017,415,51,35,4,31,0.11,11,Art,1,2,1,20,9,2
4479,Art,30,Boisvert,2017,416,18,17,3,14,0.18,18,Art,2,1,0,8,5,1
4480,Art,30,Boisvert,2017,417,27,18,1,17,0.06,6,Art,0,1,0,12,5,0
4481,Art,30,Boisvert,2017,418,34,29,3,26,0.1,10,Art,2,1,0,18,8,0
4482,Art,30,Boisvert,2017,419,10,8,2,6,0.25,25,Art,1,1,0,3,2,1
4483,Art,30,Boisvert,2017,420,10,7,1,6,0.14,14,Art,0,1,0,4,2,0
4484,Art,30,Boisvert,2017,421,10,9,1,8,0.11,11,Art,1,0,0,6,1,1
4485,Art,30,Boisvert,2017,422,6,4,4,0,1.0,100,Art,4,0,0,0,0,0
4486,Art,30,Boisvert,2017,423,15,9,1,8,0.11,11,Art,1,0,0,4,3,1
4487,Art,30,Boisvert,2017,424,34,34,13,21,0.38,38,Art,3,9,1,18,1,2
4488,Art,30,Boisvert,2017,425,7,3,1,2,0.33,33,Art,0,1,0,1,1,0
4489,Art,30,Boisvert,2017,426,24,23,9,14,0.39,39,Art,5,4,0,9,4,1
4490,Art,30,Boisvert,2017,427,30,27,1,26,0.04,4,Art,0,1,0,17,7,2
4491,Art,30,Boisvert,2017,428,53,36,11,25,0.31,31,Art,5,4,2,19,6,0
4492,Art,30,Boisvert,2017,429,39,39,2,37,0.05,5,Art,1,1,0,24,11,2
4493,Art,30,Boisvert,2017,430,6,2,1,1,0.5,50,Art,1,0,0,0,1,0
4494,Art,30,Boisvert,2017,431,15,6,2,4,0.33,33,Art,2,0,0,3,1,0
4495,Art,30,Boisvert,2017,432,6,3,1,2,0.33,33,Art,0,1,0,2,0,0
4496,Art,30,Boisvert,2017,433,13,5,2,3,0.4,40,Art,0,2,0,2,1,0
4497,Art,30,Boisvert,2017,434,13,9,3,6,0.33,33,Art,1,2,0,4,2,0
4498,Art,31,Miland,2017,435,21,8,2,6,0.25,25,Art,1,1,0,4,1,1
4499,Art,31,Miland,2017,436,36,19,8,11,0.42,42,Art,5,3,0,8,2,1
4500,Art,31,Miland,2017,437,37,21,3,18,0.14,14,Art,2,1,0,12,5,1
4501,Art,31,Miland,2017,438,44,33,2,31,0.06,6,Art,0,2,0,21,9,1
4502,Art,31,Miland,2017,439,49,22,1,21,0.05,5,Art,1,0,0,13,6,2
4503,Art,31,Miland,2017,440,44,32,7,25,0.22,22,Art,5,2,0,17,7,1
4504,Art,31,Miland,2017,441,36,22,3,19,0.14,14,Art,2,1,0,13,5,1
4505,Art,31,Miland,2017,442,8,4,1,3,0.25,25,Art,0,1,0,2,1,0
4506,Art,31,Miland,2017,443,5,3,2,1,0.67,67,Art,0,2,0,1,0,0
