,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Ressources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
3407,Languages,31,Beni,2016,456,24,17,2,15,0.12,12,1,1,0,9,5,1
3408,Languages,32,Delahoussaye,2016,457,12,10,3,7,0.3,30,1,1,1,6,1,0
3409,Languages,32,Delahoussaye,2016,458,20,8,5,3,0.62,62,3,2,0,2,1,0
3410,Languages,32,Delahoussaye,2016,459,25,14,6,8,0.43,43,2,3,1,6,1,1
3411,Languages,32,Delahoussaye,2016,460,14,10,4,6,0.4,40,3,1,0,3,2,1
3412,Languages,32,Delahoussaye,2016,461,11,9,1,8,0.11,11,1,0,0,6,1,1
3413,Languages,32,Delahoussaye,2016,462,9,8,2,6,0.25,25,2,0,0,3,2,1
3414,Languages,32,Delahoussaye,2016,463,5,4,1,3,0.25,25,0,1,0,1,1,1
3415,Languages,32,Delahoussaye,2016,464,39,24,12,12,0.5,50,6,5,1,7,4,1
3416,Languages,32,Delahoussaye,2016,465,14,11,4,7,0.36,36,2,1,1,4,2,1
3417,Languages,32,Delahoussaye,2016,466,15,4,2,2,0.5,50,1,1,0,2,0,0
3418,Languages,32,Delahoussaye,2016,467,5,3,1,2,0.33,33,0,1,0,2,0,0
3419,Languages,32,Delahoussaye,2016,468,23,23,12,11,0.52,52,10,1,1,5,5,1
3420,Languages,33,Levant,2016,469,20,6,5,1,0.83,83,4,1,0,1,0,0
3421,Languages,33,Levant,2016,470,40,32,6,26,0.19,19,5,1,0,17,7,2
3422,Languages,33,Levant,2016,471,23,20,5,15,0.25,25,2,2,1,11,3,1
3423,Languages,33,Levant,2016,472,33,26,21,5,0.81,81,12,8,1,4,1,0
3424,Languages,33,Levant,2016,473,24,19,3,16,0.16,16,2,1,0,10,6,0
3425,Languages,33,Levant,2016,474,19,12,8,4,0.67,67,4,3,1,3,0,1
3426,Languages,33,Levant,2016,475,13,7,1,6,0.14,14,1,0,0,4,2,0
3427,Languages,33,Levant,2016,476,40,19,7,12,0.37,37,3,2,2,9,3,0
3428,Languages,33,Levant,2016,477,56,42,10,32,0.24,24,7,3,0,20,10,2
3429,Languages,33,Levant,2016,478,6,4,2,2,0.5,50,1,1,0,0,1,1
3430,Languages,33,Levant,2016,479,13,9,7,2,0.78,78,4,2,1,1,0,1
3431,Languages,33,Levant,2016,480,51,26,14,12,0.54,54,6,6,2,9,2,1
3432,Languages,33,Levant,2016,481,25,10,1,9,0.1,10,0,1,0,6,3,0
3433,Languages,33,Levant,2016,482,33,29,13,16,0.45,45,8,4,1,11,5,0
3434,Languages,34,Tremont,2016,483,20,12,3,9,0.25,25,3,0,0,6,2,1
3435,Languages,34,Tremont,2016,484,12,8,4,4,0.5,50,1,2,1,3,1,0
3436,Languages,34,Tremont,2016,485,28,9,2,7,0.22,22,2,0,0,4,3,0
3437,Languages,34,Tremont,2016,486,28,15,5,10,0.33,33,2,3,0,7,2,1
3438,Languages,34,Tremont,2016,487,43,11,9,2,0.82,82,5,4,0,2,0,0
3439,Languages,34,Tremont,2016,488,10,9,2,7,0.22,22,1,1,0,6,0,1
3440,Languages,34,Tremont,2016,489,13,12,5,7,0.42,42,3,2,0,4,2,1
3441,Languages,34,Tremont,2016,490,12,9,2,7,0.22,22,1,1,0,4,3,0
3442,Languages,34,Tremont,2016,491,10,5,2,3,0.4,40,1,1,0,1,1,1
3443,Languages,34,Tremont,2016,492,6,2,1,1,0.5,50,0,1,0,1,0,0
3444,Languages,34,Tremont,2016,493,15,7,2,5,0.29,29,1,1,0,4,0,1
3445,Languages,35,Bonin,2016,494,16,5,3,2,0.6,60,1,1,1,2,0,0
3446,Languages,35,Bonin,2016,495,39,22,8,14,0.36,36,4,4,0,10,3,1
3447,Languages,35,Bonin,2016,496,24,18,5,13,0.28,28,1,3,1,10,2,1
3448,Languages,35,Bonin,2016,497,34,15,3,12,0.2,20,3,0,0,8,3,1
3449,Languages,35,Bonin,2016,498,9,8,2,6,0.25,25,2,0,0,4,1,1
3450,Languages,35,Bonin,2016,499,7,4,1,3,0.25,25,0,1,0,2,1,0
3451,Languages,35,Bonin,2016,500,13,10,6,4,0.6,60,1,4,1,4,0,0
3452,Languages,35,Bonin,2016,501,21,19,6,13,0.32,32,4,2,0,7,5,1
3453,Languages,35,Bonin,2016,502,8,7,4,3,0.57,57,1,2,1,3,0,0
3454,Languages,35,Bonin,2016,503,7,7,3,4,0.43,43,2,1,0,3,1,0
3455,Languages,35,Bonin,2016,504,10,7,1,6,0.14,14,1,0,0,4,2,0
3456,Mathematics,36,Cambre,2016,505,13,7,5,2,0.71,71,3,2,0,1,0,1
3457,Mathematics,36,Cambre,2016,506,16,9,7,2,0.78,78,4,3,0,0,1,1
3458,Mathematics,36,Cambre,2016,507,37,27,3,24,0.11,11,2,1,0,17,5,2
3459,Mathematics,36,Cambre,2016,508,15,7,4,3,0.57,57,2,1,1,1,2,0
3460,Mathematics,36,Cambre,2016,509,26,16,9,7,0.56,56,2,6,1,6,0,1
3461,Mathematics,36,Cambre,2016,510,7,6,4,2,0.67,67,2,1,1,0,1,1
3462,Mathematics,36,Cambre,2016,511,9,3,1,2,0.33,33,1,0,0,1,1,0
3463,Mathematics,36,Cambre,2016,512,7,5,2,3,0.4,40,2,0,0,0,2,1
3464,Mathematics,36,Cambre,2016,513,7,2,2,0,1.0,100,1,1,0,0,0,0
3465,Mathematics,36,Cambre,2016,514,11,5,4,1,0.8,80,2,2,0,1,0,0
3466,Mathematics,36,Cambre,2016,515,8,3,3,0,1.0,100,2,1,0,0,0,0
3467,Mathematics,36,Cambre,2016,516,8,4,3,1,0.75,75,1,2,0,1,0,0
3468,Mathematics,36,Cambre,2016,517,6,2,1,1,0.5,50,0,1,0,0,1,0
3469,Mathematics,36,Cambre,2016,518,18,16,12,4,0.75,75,8,4,0,3,0,1
3470,Mathematics,36,Cambre,2016,519,57,42,24,18,0.57,57,10,12,2,15,2,1
3471,Mathematics,36,Cambre,2016,520,37,25,12,13,0.48,48,7,4,1,9,3,1
3472,Mathematics,36,Cambre,2016,521,33,32,4,28,0.12,12,1,3,0,19,7,2
3473,Mathematics,36,Cambre,2016,522,16,11,7,4,0.64,64,5,2,0,1,2,1
3474,Mathematics,36,Cambre,2016,523,40,36,22,14,0.61,61,15,7,0,10,3,1
3475,Mathematics,37,Fron,2016,524,5,3,2,1,0.67,67,2,0,0,1,0,0
3476,Mathematics,37,Fron,2016,525,10,5,2,3,0.4,40,1,1,0,2,0,1
3477,Mathematics,37,Fron,2016,526,14,10,1,9,0.1,10,0,1,0,6,2,1
3478,Mathematics,37,Fron,2016,527,6,4,1,3,0.25,25,1,0,0,1,1,1
3479,Mathematics,37,Fron,2016,528,14,7,3,4,0.43,43,1,2,0,2,1,1
3480,Mathematics,37,Fron,2016,529,21,7,2,5,0.29,29,1,1,0,3,1,1
3481,Mathematics,37,Fron,2016,530,43,11,2,9,0.18,18,1,1,0,5,3,1
3482,Mathematics,37,Fron,2016,531,36,28,8,20,0.29,29,4,4,0,13,5,2
3483,Mathematics,37,Fron,2016,532,18,16,4,12,0.25,25,2,2,0,7,4,1
3484,Mathematics,37,Fron,2016,533,8,3,2,1,0.67,67,1,1,0,0,1,0
3485,Mathematics,37,Fron,2016,534,24,6,1,5,0.17,17,1,0,0,4,1,0
3486,Mathematics,38,Ory,2016,535,13,7,4,3,0.57,57,2,1,1,2,1,0
3487,Mathematics,38,Ory,2016,536,54,26,11,15,0.42,42,6,4,1,11,3,1
3488,Mathematics,38,Ory,2016,537,8,8,3,5,0.38,38,1,2,0,3,1,1
3489,Mathematics,38,Ory,2016,538,10,10,7,3,0.7,70,3,3,1,2,0,1
3490,Mathematics,38,Ory,2016,539,41,23,8,15,0.35,35,6,2,0,9,5,1
3491,Mathematics,38,Ory,2016,540,38,25,3,22,0.12,12,2,1,0,13,7,2
3492,Mathematics,38,Ory,2016,541,7,5,2,3,0.4,40,0,2,0,1,1,1
3493,Mathematics,38,Ory,2016,542,40,20,2,18,0.1,10,0,2,0,13,5,0
3494,Mathematics,38,Ory,2016,543,15,10,6,4,0.6,60,3,2,1,3,1,0
3495,Mathematics,38,Ory,2016,544,29,10,6,4,0.6,60,1,4,1,4,0,0
3496,Mathematics,38,Ory,2016,545,5,4,1,3,0.25,25,1,0,0,2,1,0
3497,Mathematics,38,Ory,2016,546,27,24,11,13,0.46,46,8,2,1,8,5,0
3498,Mathematics,38,Ory,2016,547,13,10,6,4,0.6,60,4,2,0,3,0,1
3499,Mathematics,38,Ory,2016,548,5,4,2,2,0.5,50,2,0,0,1,1,0
3500,Mathematics,38,Ory,2016,549,13,13,4,9,0.31,31,1,3,0,6,2,1
3501,Mathematics,38,Ory,2016,550,35,34,8,26,0.24,24,4,4,0,17,8,1
3502,Mathematics,38,Ory,2016,551,12,4,3,1,0.75,75,1,2,0,1,0,0
3503,Mathematics,39,Vanier,2016,552,39,32,8,24,0.25,25,3,4,1,17,5,2
3504,Mathematics,39,Vanier,2016,553,7,6,3,3,0.5,50,3,0,0,1,1,1
3505,Mathematics,39,Vanier,2016,554,32,26,17,9,0.65,65,14,2,1,4,4,1
3506,Mathematics,39,Vanier,2016,555,22,7,2,5,0.29,29,1,1,0,4,1,0
3507,Mathematics,39,Vanier,2016,556,36,28,18,10,0.64,64,8,9,1,8,2,0
3508,Mathematics,39,Vanier,2016,557,12,12,3,9,0.25,25,1,2,0,7,2,0
3509,Mathematics,39,Vanier,2016,558,26,15,4,11,0.27,27,2,1,1,6,4,1
3510,Mathematics,39,Vanier,2016,559,55,30,18,12,0.6,60,13,4,1,8,4,0
3511,Mathematics,39,Vanier,2016,560,27,24,8,16,0.33,33,4,3,1,11,5,0
3512,Mathematics,39,Vanier,2016,561,13,8,5,3,0.62,62,2,2,1,2,0,1
3513,Mathematics,39,Vanier,2016,562,12,10,3,7,0.3,30,1,1,1,4,3,0
3514,Mathematics,39,Vanier,2016,563,41,22,11,11,0.5,50,6,4,1,8,2,1
3515,Mathematics,39,Vanier,2016,564,29,23,1,22,0.04,4,0,1,0,14,6,2
3516,Mathematics,39,Vanier,2016,565,10,8,3,5,0.38,38,2,1,0,3,2,0
3517,Mathematics,39,Vanier,2016,566,32,13,1,12,0.08,8,0,1,0,7,4,1
3518,Mathematics,40,Vachon,2016,567,5,3,1,2,0.33,33,0,1,0,1,1,0
3519,Mathematics,40,Vachon,2016,568,39,28,14,14,0.5,50,7,6,1,10,3,1
3520,Mathematics,40,Vachon,2016,569,34,22,16,6,0.73,73,10,4,2,4,1,1
3521,Mathematics,40,Vachon,2016,570,45,13,7,6,0.54,54,5,2,0,3,2,1
3522,Mathematics,40,Vachon,2016,571,47,45,17,28,0.38,38,11,4,2,19,8,1
3523,Mathematics,40,Vachon,2016,572,18,16,8,8,0.5,50,5,2,1,6,2,0
3524,Mathematics,41,Rouland,2016,573,8,6,3,3,0.5,50,1,1,1,2,1,0
3525,Mathematics,41,Rouland,2016,574,13,5,2,3,0.4,40,2,0,0,1,1,1
3526,Mathematics,41,Rouland,2016,575,7,7,2,5,0.29,29,1,1,0,4,1,0
3527,Mathematics,41,Rouland,2016,576,9,4,3,1,0.75,75,2,1,0,1,0,0
3528,Mathematics,41,Rouland,2016,577,19,18,3,15,0.17,17,1,1,1,10,4,1
3529,Mathematics,41,Rouland,2016,578,26,16,1,15,0.06,6,1,0,0,9,5,1
3530,Mathematics,41,Rouland,2016,579,32,20,6,14,0.3,30,3,2,1,10,4,0
3531,Mathematics,41,Rouland,2016,580,43,21,9,12,0.43,43,7,1,1,7,5,0
3532,Mathematics,41,Rouland,2016,581,18,16,6,10,0.38,38,3,3,0,7,2,1
3533,Mathematics,41,Rouland,2016,582,5,4,3,1,0.75,75,2,1,0,1,0,0
3534,Mathematics,41,Rouland,2016,583,12,4,3,1,0.75,75,2,1,0,1,0,0
3535,Mathematics,42,Plue,2016,584,21,16,13,3,0.81,81,9,3,1,2,1,0
3536,Mathematics,42,Plue,2016,585,49,28,12,16,0.43,43,7,4,1,12,3,1
3537,Mathematics,42,Plue,2016,586,12,8,6,2,0.75,75,3,2,1,0,1,1
3538,Mathematics,42,Plue,2016,587,12,4,1,3,0.25,25,0,1,0,2,1,0
3539,Mathematics,42,Plue,2016,588,5,3,2,1,0.67,67,2,0,0,1,0,0
3540,Mathematics,42,Plue,2016,589,25,21,14,7,0.67,67,10,4,0,5,1,1
3541,Mathematics,42,Plue,2016,590,14,11,2,9,0.18,18,2,0,0,6,2,1
3542,Mathematics,42,Plue,2016,591,37,28,19,9,0.68,68,16,2,1,4,5,0
3543,Mathematics,42,Plue,2016,592,36,32,9,23,0.28,28,6,2,1,14,8,1
3544,Mathematics,42,Plue,2016,593,25,19,3,16,0.16,16,3,0,0,9,6,1
3545,Mathematics,42,Plue,2016,594,26,19,5,14,0.26,26,2,3,0,9,4,1
3546,Mathematics,42,Plue,2016,595,31,15,11,4,0.73,73,4,6,1,3,1,0
3547,Mathematics,42,Plue,2016,596,34,13,6,7,0.46,46,3,3,0,3,3,1
3548,Mathematics,42,Plue,2016,597,6,5,1,4,0.2,20,1,0,0,3,1,0
3549,Mathematics,42,Plue,2016,598,34,32,22,10,0.69,69,10,10,2,6,3,1
3550,Management,43,Polin,2016,599,42,17,5,12,0.29,29,1,3,1,9,3,0
3551,Management,43,Polin,2016,600,8,8,1,7,0.12,12,0,1,0,5,1,1
3552,Management,43,Polin,2016,601,8,7,1,6,0.14,14,0,1,0,3,2,1
3553,Management,43,Polin,2016,602,39,17,9,8,0.53,53,5,4,0,6,2,0
3554,Management,43,Polin,2016,603,38,24,5,19,0.21,21,3,1,1,12,6,1
3555,Management,43,Polin,2016,604,6,2,2,0,1.0,100,2,0,0,0,0,0
3556,Management,43,Polin,2016,605,5,4,2,2,0.5,50,0,2,0,2,0,0
3557,Management,43,Polin,2016,606,59,59,19,40,0.32,32,13,6,0,27,11,2
3558,Management,43,Polin,2016,607,5,5,1,4,0.2,20,1,0,0,1,2,1
3559,Management,43,Polin,2016,608,23,8,6,2,0.75,75,4,2,0,0,1,1
3560,Management,43,Polin,2016,609,14,8,3,5,0.38,38,2,1,0,3,2,0
3561,Management,43,Polin,2016,610,30,18,7,11,0.39,39,3,3,1,6,4,1
3562,Management,43,Polin,2016,611,22,18,4,14,0.22,22,4,0,0,8,5,1
3563,Management,43,Polin,2016,612,15,15,4,11,0.27,27,4,0,0,7,4,0
3564,Management,43,Polin,2016,613,12,12,1,11,0.08,8,0,1,0,6,4,1
3565,Management,43,Polin,2016,614,17,9,6,3,0.67,67,2,3,1,1,1,1
3566,Management,43,Polin,2016,615,7,3,1,2,0.33,33,1,0,0,1,1,0
3567,Management,43,Polin,2016,616,13,12,7,5,0.58,58,2,4,1,3,1,1
3568,Management,43,Polin,2016,617,6,4,2,2,0.5,50,1,1,0,0,1,1
3569,Management,44,Poulin,2016,618,23,14,12,2,0.86,86,9,2,1,0,2,0
3570,Management,44,Poulin,2016,619,45,25,9,16,0.36,36,3,6,0,13,2,1
3571,Management,44,Poulin,2016,620,40,31,16,15,0.52,52,9,7,0,10,5,0
3572,Management,44,Poulin,2016,621,34,27,15,12,0.56,56,5,9,1,11,0,1
3573,Management,44,Poulin,2016,622,37,27,12,15,0.44,44,6,5,1,11,3,1
3574,Management,44,Poulin,2016,623,10,5,3,2,0.6,60,2,1,0,2,0,0
3575,Management,44,Poulin,2016,624,7,6,4,2,0.67,67,3,1,0,2,0,0
3576,Management,44,Poulin,2016,625,35,21,4,17,0.19,19,2,2,0,11,5,1
3577,Management,44,Poulin,2016,626,9,3,1,2,0.33,33,1,0,0,1,1,0
3578,Management,44,Poulin,2016,627,34,10,6,4,0.6,60,3,2,1,2,1,1
3579,Management,44,Poulin,2016,628,12,4,2,2,0.5,50,1,1,0,0,1,1
3580,Management,44,Poulin,2016,629,13,10,1,9,0.1,10,0,1,0,5,3,1
3581,Management,44,Poulin,2016,630,5,2,1,1,0.5,50,0,1,0,0,1,0
3582,Management,44,Poulin,2016,631,27,26,21,5,0.81,81,11,10,0,4,0,1
3583,Management,44,Poulin,2016,632,23,23,6,17,0.26,26,5,1,0,10,6,1
3584,Management,44,Poulin,2016,633,28,10,6,4,0.6,60,4,2,0,2,2,0
3585,Management,45,Delcambre,2016,634,14,10,6,4,0.6,60,3,2,1,2,2,0
3586,Management,45,Delcambre,2016,635,16,9,6,3,0.67,67,4,2,0,3,0,0
3587,Management,45,Delcambre,2016,636,36,30,10,20,0.33,33,3,6,1,14,4,2
3588,Management,45,Delcambre,2016,637,35,19,12,7,0.63,63,10,2,0,4,3,0
3589,Management,45,Delcambre,2016,638,42,20,13,7,0.65,65,7,5,1,5,2,0
3590,Management,45,Delcambre,2016,639,45,16,10,6,0.62,62,4,5,1,4,1,1
3591,Management,45,Delcambre,2016,640,33,22,12,10,0.55,55,7,4,1,7,2,1
3592,Management,45,Delcambre,2016,641,13,7,5,2,0.71,71,1,3,1,1,0,1
3593,Management,45,Delcambre,2016,642,56,47,11,36,0.23,23,8,2,1,24,11,1
3594,Management,45,Delcambre,2016,643,24,24,5,19,0.21,21,2,3,0,14,5,0
3595,Management,45,Delcambre,2016,644,10,7,2,5,0.29,29,1,1,0,3,1,1
3596,Management,45,Delcambre,2016,645,23,6,5,1,0.83,83,2,2,1,1,0,0
3597,Management,45,Delcambre,2016,646,17,9,5,4,0.56,56,4,1,0,3,0,1
3598,Management,45,Delcambre,2016,647,36,28,8,20,0.29,29,6,2,0,12,6,2
3599,Management,46,Bureau,2016,648,14,12,8,4,0.67,67,2,5,1,2,1,1
3600,Management,46,Bureau,2016,649,15,5,2,3,0.4,40,1,1,0,1,2,0
3601,Management,46,Bureau,2016,650,33,10,6,4,0.6,60,2,3,1,2,1,1
3602,Management,46,Bureau,2016,651,15,4,1,3,0.25,25,1,0,0,1,1,1
3603,Management,46,Bureau,2016,652,12,6,1,5,0.17,17,1,0,0,3,2,0
3604,Management,46,Bureau,2016,653,21,11,3,8,0.27,27,2,1,0,5,3,0
3605,Management,46,Bureau,2016,654,26,15,9,6,0.6,60,5,3,1,3,2,1
3606,Management,46,Bureau,2016,655,8,8,1,7,0.12,12,1,0,0,4,2,1
3607,Management,46,Bureau,2016,656,5,5,2,3,0.4,40,2,0,0,1,1,1
3608,Management,46,Bureau,2016,657,17,15,10,5,0.67,67,4,6,0,5,0,0
3609,Management,46,Bureau,2016,658,15,14,2,12,0.14,14,1,1,0,8,4,0
3610,Management,46,Bureau,2016,659,17,11,5,6,0.45,45,2,2,1,4,2,0
3611,Management,47,Marsan,2016,660,14,10,6,4,0.6,60,4,2,0,2,1,1
3612,Management,47,Marsan,2016,661,12,8,4,4,0.5,50,4,0,0,2,1,1
3613,Management,47,Marsan,2016,662,5,3,2,1,0.67,67,1,1,0,0,1,0
3614,Management,47,Marsan,2016,663,26,20,5,15,0.25,25,3,1,1,9,5,1
3615,Management,47,Marsan,2016,664,21,14,7,7,0.5,50,3,2,2,5,2,0
3616,Management,47,Marsan,2016,665,5,5,3,2,0.6,60,3,0,0,1,1,0
3617,Management,47,Marsan,2016,666,39,33,3,30,0.09,9,3,0,0,18,10,2
3618,Management,47,Marsan,2016,667,28,26,8,18,0.31,31,4,3,1,11,6,1
3619,Management,47,Marsan,2016,668,9,4,1,3,0.25,25,1,0,0,1,1,1
3620,Management,47,Marsan,2016,669,47,35,10,25,0.29,29,7,2,1,15,8,2
3621,Management,47,Marsan,2016,670,40,27,2,25,0.07,7,1,1,0,17,8,0
3622,Management,47,Marsan,2016,671,48,41,10,31,0.24,24,4,6,0,23,6,2
3623,Management,47,Marsan,2016,672,15,4,3,1,0.75,75,2,1,0,0,1,0
3624,Management,47,Marsan,2016,673,46,39,7,32,0.18,18,5,1,1,21,10,1
3625,Management,47,Marsan,2016,674,5,2,2,0,1.0,100,0,2,0,0,0,0
3626,Management,47,Marsan,2016,675,7,6,1,5,0.17,17,1,0,0,3,2,0
3627,Management,48,Haye,2016,676,59,19,2,17,0.11,11,1,1,0,12,4,1
3628,Management,48,Haye,2016,677,21,13,2,11,0.15,15,1,1,0,8,2,1
3629,Management,48,Haye,2016,678,46,20,13,7,0.65,65,6,6,1,4,2,1
3630,Management,48,Haye,2016,679,14,5,3,2,0.6,60,2,1,0,2,0,0
3631,Management,48,Haye,2016,680,17,6,1,5,0.17,17,1,0,0,4,1,0
3632,Management,48,Haye,2016,681,20,17,8,9,0.47,47,3,4,1,7,2,0
3633,Management,48,Haye,2016,682,6,2,1,1,0.5,50,1,0,0,1,0,0
3634,Management,49,Charleville,2016,683,31,25,12,13,0.48,48,5,7,0,9,3,1
3635,Management,49,Charleville,2016,684,5,2,1,1,0.5,50,1,0,0,0,1,0
3636,Management,49,Charleville,2016,685,7,6,1,5,0.17,17,0,1,0,3,2,0
3637,Management,49,Charleville,2016,686,23,17,9,8,0.53,53,3,5,1,7,1,0
3638,Management,49,Charleville,2016,687,32,8,1,7,0.12,12,1,0,0,4,3,0
3639,Management,49,Charleville,2016,688,7,4,1,3,0.25,25,1,0,0,1,1,1
3640,Management,49,Charleville,2016,689,36,36,20,16,0.56,56,14,4,2,9,5,2
3641,Management,49,Charleville,2016,690,35,28,2,26,0.07,7,2,0,0,15,9,2
3642,Management,49,Charleville,2016,691,12,5,2,3,0.4,40,1,1,0,3,0,0
3643,Management,49,Charleville,2016,692,9,9,4,5,0.44,44,2,2,0,2,2,1
3644,Management,49,Charleville,2016,693,39,32,21,11,0.66,66,16,5,0,7,4,0
3645,Management,49,Charleville,2016,694,7,7,3,4,0.43,43,1,2,0,4,0,0
3646,Management,49,Charleville,2016,695,18,10,6,4,0.6,60,4,1,1,1,2,1
3647,Management,49,Charleville,2016,696,12,12,7,5,0.58,58,4,2,1,2,2,1
3648,Management,49,Charleville,2016,697,39,31,7,24,0.23,23,4,2,1,16,7,1
3649,Management,49,Charleville,2016,698,18,17,2,15,0.12,12,1,1,0,10,4,1
3650,Management,49,Charleville,2016,699,27,19,3,16,0.16,16,2,1,0,11,4,1
3651,Management,49,Charleville,2016,700,30,13,2,11,0.15,15,1,1,0,7,3,1
3652,Management,50,Golay,2016,701,30,16,9,7,0.56,56,7,1,1,3,3,1
3653,Management,50,Golay,2016,702,14,9,8,1,0.89,89,3,4,1,1,0,0
3654,Management,50,Golay,2016,703,39,14,3,11,0.21,21,3,0,0,6,4,1
3655,Management,50,Golay,2016,704,15,7,4,3,0.57,57,3,1,0,2,1,0
3656,Management,50,Golay,2016,705,28,17,8,9,0.47,47,2,6,0,8,1,0
3657,Management,50,Golay,2016,706,15,5,2,3,0.4,40,2,0,0,2,1,0
3658,Management,50,Golay,2016,707,7,5,1,4,0.2,20,1,0,0,2,2,0
3659,Management,50,Golay,2016,708,15,15,9,6,0.6,60,5,4,0,3,3,0
3660,Management,50,Golay,2016,709,15,10,2,8,0.2,20,0,2,0,5,2,1
3661,Management,50,Golay,2016,710,7,3,1,2,0.33,33,0,1,0,1,1,0
3662,Philosophy,51,Bos,2016,711,8,6,1,5,0.17,17,1,0,0,3,1,1
3663,Philosophy,51,Bos,2016,712,34,32,13,19,0.41,41,8,5,0,13,4,2
3664,Philosophy,51,Bos,2016,713,13,9,3,6,0.33,33,2,1,0,3,3,0
3665,Philosophy,51,Bos,2016,714,10,10,3,7,0.3,30,3,0,0,5,1,1
3666,Philosophy,51,Bos,2016,715,28,7,2,5,0.29,29,1,1,0,2,2,1
3667,Philosophy,51,Bos,2016,716,26,22,13,9,0.59,59,7,5,1,7,2,0
3668,Philosophy,51,Bos,2016,717,27,18,1,17,0.06,6,1,0,0,10,6,1
3669,Philosophy,51,Bos,2016,718,51,32,5,27,0.16,16,3,2,0,19,8,0
3670,Philosophy,51,Bos,2016,719,20,13,5,8,0.38,38,4,1,0,5,2,1
3671,Philosophy,51,Bos,2016,720,39,14,5,9,0.36,36,3,2,0,6,2,1
3672,Philosophy,51,Bos,2016,721,18,11,3,8,0.27,27,2,1,0,6,1,1
3673,Philosophy,51,Bos,2016,722,19,11,5,6,0.45,45,2,3,0,4,2,0
3674,Philosophy,51,Bos,2016,723,7,5,1,4,0.2,20,0,1,0,2,1,1
3675,Philosophy,51,Bos,2016,724,5,4,2,2,0.5,50,2,0,0,1,1,0
3676,Philosophy,51,Bos,2016,725,38,17,4,13,0.24,24,1,2,1,10,2,1
3677,Philosophy,51,Bos,2016,726,60,23,8,15,0.35,35,5,3,0,10,4,1
3678,Philosophy,52,St. Laurent,2016,727,40,24,8,16,0.33,33,5,3,0,11,4,1
3679,Philosophy,52,St. Laurent,2016,728,16,10,5,5,0.5,50,4,1,0,2,2,1
3680,Philosophy,52,St. Laurent,2016,729,24,17,9,8,0.53,53,6,3,0,5,2,1
3681,Philosophy,52,St. Laurent,2016,730,10,3,1,2,0.33,33,0,1,0,1,1,0
3682,Philosophy,52,St. Laurent,2016,731,12,12,8,4,0.67,67,5,3,0,3,0,1
3683,Philosophy,52,St. Laurent,2016,732,24,21,6,15,0.29,29,4,2,0,9,5,1
3684,Philosophy,52,St. Laurent,2016,733,32,28,21,7,0.75,75,10,10,1,4,2,1
3685,Philosophy,52,St. Laurent,2016,734,9,6,2,4,0.33,33,2,0,0,2,1,1
3686,Philosophy,52,St. Laurent,2016,735,8,5,3,2,0.6,60,1,2,0,2,0,0
3687,Philosophy,52,St. Laurent,2016,736,15,14,6,8,0.43,43,3,2,1,6,2,0
3688,Philosophy,53,Cade,2016,737,14,8,5,3,0.62,62,3,2,0,1,2,0
3689,Philosophy,53,Cade,2016,738,18,15,8,7,0.53,53,4,4,0,5,1,1
3690,Philosophy,53,Cade,2016,739,24,14,5,9,0.36,36,3,2,0,7,2,0
3691,Philosophy,53,Cade,2016,740,26,17,4,13,0.24,24,2,1,1,8,4,1
3692,Philosophy,53,Cade,2016,741,5,4,1,3,0.25,25,0,1,0,1,1,1
3693,Philosophy,53,Cade,2016,742,9,5,3,2,0.6,60,2,1,0,2,0,0
3694,Philosophy,53,Cade,2016,743,14,8,2,6,0.25,25,2,0,0,4,2,0
3695,Philosophy,53,Cade,2016,744,14,11,7,4,0.64,64,4,2,1,2,2,0
3696,Philosophy,53,Cade,2016,745,37,12,6,6,0.5,50,3,3,0,2,3,1
3697,Philosophy,53,Cade,2016,746,13,7,2,5,0.29,29,2,0,0,3,2,0
3698,Philosophy,53,Cade,2016,747,15,15,11,4,0.73,73,5,5,1,3,1,0
3699,Philosophy,54,Arnoult,2016,748,11,5,4,1,0.8,80,3,1,0,0,0,1
3700,Philosophy,54,Arnoult,2016,749,30,19,7,12,0.37,37,3,3,1,8,4,0
3701,Philosophy,54,Arnoult,2016,750,31,25,6,19,0.24,24,4,2,0,12,6,1
3702,Philosophy,54,Arnoult,2016,751,24,7,3,4,0.43,43,2,1,0,2,2,0
3703,Philosophy,54,Arnoult,2016,752,25,23,6,17,0.26,26,2,3,1,12,5,0
3704,Philosophy,54,Arnoult,2016,753,28,26,10,16,0.38,38,6,2,2,11,5,0
3705,Philosophy,54,Arnoult,2016,754,17,5,2,3,0.4,40,2,0,0,0,2,1
3706,Philosophy,54,Arnoult,2016,755,33,16,9,7,0.56,56,6,3,0,3,3,1
3707,Philosophy,55,Picou,2016,756,30,22,4,18,0.18,18,2,2,0,12,6,0
3708,Philosophy,55,Picou,2016,757,20,6,5,1,0.83,83,2,2,1,1,0,0
3709,Philosophy,55,Picou,2016,758,33,9,4,5,0.44,44,1,3,0,4,0,1
3710,Philosophy,55,Picou,2016,759,13,13,8,5,0.62,62,5,3,0,4,0,1
3711,Philosophy,55,Picou,2016,760,39,26,3,23,0.12,12,1,2,0,14,7,2
