,Teacher_ID,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_Quiz_1H,Number_Quiz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H
3869,9,Palin,History,2017,90,47,20,27,0.42,41,Medium-Low Digitalization,10,8,2,8,8,2,18,7,0,1,0,8,0,2,0,0,0
3870,9,Palin,History,2017,91,6,1,5,0.22,22,Medium-Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3871,9,Palin,History,2017,92,41,18,23,0.43,43,Medium-Low Digitalization,5,10,3,3,10,3,16,2,0,1,0,10,0,3,0,0,0
3872,9,Palin,History,2017,93,23,8,15,0.34,34,Medium-Low Digitalization,3,5,0,2,5,0,7,1,1,0,0,5,0,0,0,0,0
3873,9,Palin,History,2017,94,16,3,13,0.16,15,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
3874,9,Palin,History,2017,95,25,6,19,0.26,25,Medium-Low Digitalization,1,4,1,1,3,1,5,1,0,0,0,2,1,1,0,0,0
3875,9,Palin,History,2017,96,38,8,30,0.22,22,Medium-Low Digitalization,2,5,1,1,5,1,7,0,1,0,0,5,0,1,0,0,0
3876,10,Meche,History,2017,97,17,14,3,0.81,80,Medium-High Digitalization,5,8,1,3,6,1,10,2,0,1,0,4,2,1,0,0,0
3877,10,Meche,History,2017,98,16,0,16,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,10,Meche,History,2017,99,5,3,2,0.58,57,Medium-High Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
3879,10,Meche,History,2017,100,10,3,7,0.32,31,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
3880,10,Meche,History,2017,101,10,2,8,0.2,19,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
3881,10,Meche,History,2017,102,7,4,3,0.54,53,Medium-High Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
3882,10,Meche,History,2017,103,11,2,9,0.14,14,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
3883,10,Meche,History,2017,104,34,4,30,0.13,12,Low Digitalization,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0
3884,10,Meche,History,2017,105,9,8,1,0.84,84,High Digitalization,1,6,1,1,5,1,7,1,0,0,0,4,1,1,0,0,0
3885,10,Meche,History,2017,106,5,4,1,0.75,75,Medium-High Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
3886,10,Meche,History,2017,107,30,25,5,0.84,83,High Digitalization,14,9,2,6,9,1,16,1,3,1,1,9,0,0,1,0,0
3887,10,Meche,History,2017,108,10,6,4,0.58,58,Medium-High Digitalization,2,4,0,1,4,0,5,0,1,0,0,4,0,0,0,0,0
3888,10,Meche,History,2017,109,19,8,11,0.41,41,Medium-Low Digitalization,2,5,1,2,4,1,7,2,0,0,0,3,1,1,0,0,0
3889,10,Meche,History,2017,110,27,20,7,0.75,74,Medium-High Digitalization,11,7,2,6,6,2,14,3,2,0,1,5,1,2,0,0,0
3890,10,Meche,History,2017,111,15,10,5,0.68,68,Medium-High Digitalization,4,5,1,3,5,1,9,2,1,0,0,5,0,1,0,0,0
3891,10,Meche,History,2017,112,11,0,11,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,10,Meche,History,2017,113,22,10,12,0.46,45,Medium-Low Digitalization,4,5,1,3,4,1,8,2,1,0,0,3,1,1,0,0,0
3893,10,Meche,History,2017,114,40,10,30,0.24,23,Medium-Low Digitalization,4,5,1,2,5,1,8,0,2,0,0,5,0,1,0,0,0
3894,10,Meche,History,2017,115,26,7,19,0.28,28,Medium-Low Digitalization,2,4,1,1,3,1,5,0,1,0,0,2,1,1,0,0,0
3895,10,Meche,History,2017,116,8,6,2,0.72,71,Medium-High Digitalization,2,4,0,1,4,0,5,0,1,0,0,4,0,0,0,0,0
3896,10,Meche,History,2017,117,14,13,1,0.92,91,High Digitalization,6,6,1,4,5,1,10,3,0,1,0,4,1,1,0,0,0
3897,10,Meche,History,2017,118,32,10,22,0.31,31,Medium-Low Digitalization,4,6,0,4,6,0,10,4,0,0,0,6,0,0,0,0,0
3898,11,Guillemette,History,2017,119,9,5,4,0.59,58,Medium-High Digitalization,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0
3899,11,Guillemette,History,2017,120,13,1,12,0.06,6,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3900,11,Guillemette,History,2017,121,5,3,2,0.53,53,Medium-High Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
3901,11,Guillemette,History,2017,122,15,10,5,0.66,66,Medium-High Digitalization,3,6,1,3,6,1,10,3,0,0,0,6,0,1,0,0,0
3902,11,Guillemette,History,2017,123,9,6,3,0.68,68,Medium-High Digitalization,2,4,0,2,3,0,5,2,0,0,0,2,1,0,0,0,0
3903,11,Guillemette,History,2017,124,8,0,8,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,11,Guillemette,History,2017,125,21,5,16,0.24,24,Medium-Low Digitalization,1,4,0,1,3,0,4,1,0,0,0,2,1,0,0,0,0
3905,11,Guillemette,History,2017,126,41,16,25,0.4,40,Medium-Low Digitalization,7,7,2,5,5,2,12,3,2,0,0,3,2,2,0,0,0
3906,11,Guillemette,History,2017,127,12,11,1,0.9,89,High Digitalization,5,5,1,5,5,1,11,5,0,0,0,5,0,1,0,0,0
3907,11,Guillemette,History,2017,128,37,1,36,0.03,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3908,11,Guillemette,History,2017,129,30,24,6,0.79,78,Medium-High Digitalization,13,9,2,9,7,2,18,5,4,0,0,5,2,2,0,0,0
3909,11,Guillemette,History,2017,130,16,3,13,0.17,17,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
3910,11,Guillemette,History,2017,131,13,9,4,0.68,68,Medium-High Digitalization,2,6,1,2,6,1,9,2,0,0,0,6,0,1,0,0,0
3911,11,Guillemette,History,2017,132,28,1,27,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3912,11,Guillemette,History,2017,133,38,29,9,0.77,77,Medium-High Digitalization,9,14,6,7,10,6,23,5,2,0,0,6,4,6,0,0,0
3913,11,Guillemette,History,2017,134,10,8,2,0.81,80,Medium-High Digitalization,3,5,0,3,5,0,8,3,0,0,0,5,0,0,0,0,0
3914,11,Guillemette,History,2017,135,35,8,27,0.22,22,Medium-Low Digitalization,2,5,1,2,4,1,7,2,0,0,0,3,1,1,0,0,0
3915,11,Guillemette,History,2017,136,11,4,7,0.39,39,Medium-Low Digitalization,1,3,0,1,2,0,3,1,0,0,0,1,1,0,0,0,0
3916,11,Guillemette,History,2017,137,6,0,6,0.04,3,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,11,Guillemette,History,2017,138,15,2,13,0.13,13,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
3918,12,Dessert,History,2017,139,39,17,22,0.43,42,Medium-Low Digitalization,6,10,1,4,8,1,13,2,2,0,0,6,2,1,0,0,0
3919,12,Dessert,History,2017,140,43,35,8,0.82,81,High Digitalization,17,13,5,12,10,5,27,9,2,0,1,7,3,5,0,0,0
3920,12,Dessert,History,2017,141,10,1,9,0.09,9,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3921,12,Dessert,History,2017,142,15,6,9,0.38,38,Medium-Low Digitalization,1,4,1,1,4,1,6,1,0,0,0,4,0,1,0,0,0
3922,12,Dessert,History,2017,143,30,18,12,0.59,58,Medium-High Digitalization,9,8,1,5,8,1,14,3,0,2,0,8,0,1,0,0,0
3923,12,Dessert,History,2017,144,35,3,32,0.08,8,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
3924,12,Dessert,History,2017,145,14,8,6,0.56,55,Medium-High Digitalization,2,5,1,2,4,1,7,2,0,0,0,3,1,1,0,0,0
3925,12,Dessert,History,2017,146,10,9,1,0.87,86,High Digitalization,2,6,1,2,5,1,8,2,0,0,0,4,1,1,0,0,0
3926,12,Dessert,History,2017,147,8,4,4,0.44,44,Medium-Low Digitalization,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0
3927,12,Dessert,History,2017,148,28,8,20,0.28,28,Medium-Low Digitalization,1,6,1,1,5,1,7,1,0,0,0,4,1,1,0,0,0
3928,12,Dessert,History,2017,149,22,1,21,0.05,5,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3929,12,Dessert,History,2017,150,10,2,8,0.18,17,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
3930,12,Dessert,History,2017,151,19,14,5,0.76,75,Medium-High Digitalization,8,5,1,5,4,1,10,3,1,1,0,3,1,1,0,0,0
3931,12,Dessert,History,2017,152,12,8,4,0.7,69,Medium-High Digitalization,3,5,0,3,5,0,8,3,0,0,0,5,0,0,0,0,0
3932,12,Dessert,History,2017,153,9,3,6,0.32,31,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
3933,12,Dessert,History,2017,154,38,17,21,0.46,45,Medium-Low Digitalization,7,7,3,6,6,3,15,5,1,0,0,5,1,3,0,0,0
3934,12,Dessert,History,2017,155,56,26,30,0.46,45,Medium-Low Digitalization,14,9,3,10,7,3,20,7,2,1,0,5,2,3,0,0,0
3935,13,Deman,History,2017,156,41,10,31,0.23,23,Medium-Low Digitalization,3,5,2,3,4,2,9,3,0,0,0,3,1,2,0,0,0
3936,13,Deman,History,2017,157,15,1,14,0.04,4,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3937,13,Deman,History,2017,158,15,9,6,0.62,61,Medium-High Digitalization,1,7,1,1,7,1,9,1,0,0,0,7,0,1,0,0,0
3938,13,Deman,History,2017,159,9,8,1,0.87,87,High Digitalization,3,5,0,3,5,0,8,3,0,0,0,5,0,0,0,0,0
3939,13,Deman,History,2017,160,36,10,26,0.28,28,Medium-Low Digitalization,3,6,1,1,5,1,7,0,0,1,0,4,1,1,0,0,0
3940,13,Deman,History,2017,161,8,3,5,0.36,36,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
3941,13,Deman,History,2017,162,6,2,4,0.37,36,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
3942,13,Deman,History,2017,163,18,14,4,0.8,80,Medium-High Digitalization,6,7,1,6,6,1,13,6,0,0,0,5,1,1,0,0,0
3943,13,Deman,History,2017,164,15,6,9,0.38,38,Medium-Low Digitalization,2,4,0,2,4,0,6,2,0,0,0,4,0,0,0,0,0
3944,13,Deman,History,2017,165,24,17,7,0.71,70,Medium-High Digitalization,9,7,1,7,7,1,15,5,2,0,0,7,0,1,0,0,0
3945,13,Deman,History,2017,166,12,4,8,0.36,35,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
3946,13,Deman,History,2017,167,8,4,4,0.49,48,Medium-Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0
3947,13,Deman,History,2017,168,30,9,21,0.3,29,Medium-Low Digitalization,3,5,1,2,5,1,8,1,1,0,0,5,0,1,0,0,0
3948,13,Deman,History,2017,169,28,10,18,0.36,35,Medium-Low Digitalization,5,5,0,3,5,0,8,1,2,0,0,5,0,0,0,0,0
3949,13,Deman,History,2017,170,14,3,11,0.23,22,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
3950,13,Deman,History,2017,171,19,6,13,0.31,30,Medium-Low Digitalization,2,4,0,2,4,0,6,2,0,0,0,4,0,0,0,0,0
3951,13,Deman,History,2017,172,15,12,3,0.79,79,Medium-High Digitalization,6,6,0,3,5,0,8,2,0,0,1,4,1,0,0,0,0
3952,13,Deman,History,2017,173,8,1,7,0.07,7,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3953,13,Deman,History,2017,174,16,8,8,0.49,48,Medium-Low Digitalization,3,5,0,3,4,0,7,3,0,0,0,3,1,0,0,0,0
3954,13,Deman,History,2017,175,16,7,9,0.43,42,Medium-Low Digitalization,1,5,1,1,5,1,7,1,0,0,0,5,0,1,0,0,0
3955,13,Deman,History,2017,176,23,17,6,0.75,75,Medium-High Digitalization,8,7,2,6,6,1,13,5,0,1,0,5,1,0,1,0,0
3956,14,Bruneau,History,2017,177,53,22,31,0.42,42,Medium-Low Digitalization,9,9,4,8,8,2,18,7,1,0,0,7,1,1,0,1,0
3957,14,Bruneau,History,2017,178,26,15,11,0.56,56,Medium-High Digitalization,9,6,0,6,6,0,12,3,3,0,0,6,0,0,0,0,0
3958,14,Bruneau,History,2017,179,13,6,7,0.46,45,Medium-Low Digitalization,1,4,1,1,4,1,6,1,0,0,0,4,0,1,0,0,0
3959,14,Bruneau,History,2017,180,5,2,3,0.35,34,Medium-Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
3960,14,Bruneau,History,2017,181,12,2,10,0.19,18,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
3961,14,Bruneau,History,2017,182,8,2,6,0.29,28,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
3962,14,Bruneau,History,2017,183,35,14,21,0.4,40,Medium-Low Digitalization,7,5,2,4,5,2,11,2,1,1,0,5,0,2,0,0,0
3963,14,Bruneau,History,2017,184,12,1,11,0.07,7,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3964,14,Bruneau,History,2017,185,5,3,2,0.68,68,Medium-High Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
3965,14,Bruneau,History,2017,186,22,4,18,0.2,19,Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
3966,14,Bruneau,History,2017,187,32,26,6,0.81,81,High Digitalization,17,7,2,13,7,2,22,9,4,0,0,7,0,2,0,0,0
3967,14,Bruneau,History,2017,188,36,20,16,0.56,55,Medium-High Digitalization,7,10,3,5,9,1,15,4,0,1,0,8,1,0,0,1,0
3968,14,Bruneau,History,2017,189,7,3,4,0.4,39,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
3969,14,Bruneau,History,2017,190,20,4,16,0.18,18,Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
3970,14,Bruneau,History,2017,191,6,5,1,0.77,76,Medium-High Digitalization,2,3,0,1,3,0,4,0,1,0,0,3,0,0,0,0,0
3971,14,Bruneau,History,2017,192,36,0,36,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,14,Bruneau,History,2017,193,5,0,5,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,14,Bruneau,History,2017,194,15,2,13,0.11,11,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
3974,14,Bruneau,History,2017,195,18,10,8,0.55,55,Medium-High Digitalization,3,6,1,2,6,1,9,1,1,0,0,6,0,1,0,0,0
3975,15,Thibodaux,Sociology,2017,196,15,7,8,0.46,46,Medium-Low Digitalization,1,5,1,1,5,1,7,1,0,0,0,5,0,1,0,0,0
3976,15,Thibodaux,Sociology,2017,197,11,7,4,0.65,64,Medium-High Digitalization,3,4,0,2,3,0,5,1,1,0,0,2,1,0,0,0,0
3977,15,Thibodaux,Sociology,2017,198,33,14,19,0.41,41,Medium-Low Digitalization,6,6,2,5,5,1,11,4,1,0,0,4,1,0,1,0,0
3978,15,Thibodaux,Sociology,2017,199,15,2,13,0.16,15,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
3979,15,Thibodaux,Sociology,2017,200,33,11,22,0.34,33,Medium-Low Digitalization,7,3,1,3,2,1,6,0,2,1,0,1,1,1,0,0,0
3980,15,Thibodaux,Sociology,2017,201,42,16,26,0.38,37,Medium-Low Digitalization,7,7,2,3,7,1,11,1,1,0,1,7,0,0,1,0,0
3981,15,Thibodaux,Sociology,2017,202,12,2,10,0.15,15,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
3982,15,Thibodaux,Sociology,2017,203,8,1,7,0.15,14,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3983,15,Thibodaux,Sociology,2017,204,10,4,6,0.45,44,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
3984,15,Thibodaux,Sociology,2017,205,33,19,14,0.57,56,Medium-High Digitalization,9,8,2,4,8,1,13,2,0,1,1,8,0,0,1,0,0
3985,15,Thibodaux,Sociology,2017,206,26,13,13,0.5,50,Medium-Low Digitalization,7,6,0,6,5,0,11,5,1,0,0,4,1,0,0,0,0
3986,15,Thibodaux,Sociology,2017,207,18,13,5,0.71,71,Medium-High Digitalization,7,5,1,6,4,1,11,5,1,0,0,3,1,1,0,0,0
3987,15,Thibodaux,Sociology,2017,208,32,12,20,0.37,37,Medium-Low Digitalization,7,5,0,4,5,0,9,2,1,1,0,5,0,0,0,0,0
3988,15,Thibodaux,Sociology,2017,209,29,1,28,0.05,4,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3989,15,Thibodaux,Sociology,2017,210,32,13,19,0.4,40,Medium-Low Digitalization,4,7,2,4,6,2,12,4,0,0,0,5,1,2,0,0,0
3990,15,Thibodaux,Sociology,2017,211,22,13,9,0.58,58,Medium-High Digitalization,7,5,1,6,4,1,11,5,1,0,0,3,1,1,0,0,0
3991,16,Leveque,Sociology,2017,212,28,7,21,0.24,24,Medium-Low Digitalization,2,4,1,2,4,1,7,2,0,0,0,4,0,1,0,0,0
3992,16,Leveque,Sociology,2017,213,7,4,3,0.57,56,Medium-High Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
3993,16,Leveque,Sociology,2017,214,34,18,16,0.54,53,Medium-High Digitalization,9,8,1,9,7,1,17,9,0,0,0,6,1,1,0,0,0
3994,16,Leveque,Sociology,2017,215,31,8,23,0.26,25,Medium-Low Digitalization,2,5,1,2,5,1,8,2,0,0,0,5,0,1,0,0,0
3995,16,Leveque,Sociology,2017,216,8,5,3,0.58,57,Medium-High Digitalization,2,3,0,2,2,0,4,2,0,0,0,1,1,0,0,0,0
3996,16,Leveque,Sociology,2017,217,23,16,7,0.71,71,Medium-High Digitalization,8,8,0,7,7,0,14,6,1,0,0,6,1,0,0,0,0
3997,16,Leveque,Sociology,2017,218,26,19,7,0.72,72,Medium-High Digitalization,8,9,2,8,7,2,17,8,0,0,0,5,2,2,0,0,0
3998,16,Leveque,Sociology,2017,219,24,6,18,0.24,24,Medium-Low Digitalization,2,4,0,2,4,0,6,2,0,0,0,4,0,0,0,0,0
3999,16,Leveque,Sociology,2017,220,25,9,16,0.35,35,Medium-Low Digitalization,5,4,0,2,4,0,6,1,0,0,1,4,0,0,0,0,0
4000,16,Leveque,Sociology,2017,221,27,9,18,0.33,32,Medium-Low Digitalization,2,5,2,1,5,1,7,0,1,0,0,5,0,0,1,0,0
4001,16,Leveque,Sociology,2017,222,24,4,20,0.15,14,Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0
4002,16,Leveque,Sociology,2017,223,29,18,11,0.64,63,Medium-High Digitalization,8,9,1,4,7,1,12,2,0,2,0,5,2,1,0,0,0
4003,16,Leveque,Sociology,2017,224,10,2,8,0.18,17,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
4004,16,Leveque,Sociology,2017,225,39,29,10,0.75,74,Medium-High Digitalization,18,9,2,12,8,1,21,8,3,0,1,7,1,0,1,0,0
4005,16,Leveque,Sociology,2017,226,54,13,41,0.23,23,Medium-Low Digitalization,6,7,0,4,6,0,10,3,0,1,0,5,1,0,0,0,0
4006,17,Spenard,Sociology,2017,227,13,3,10,0.24,24,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
4007,17,Spenard,Sociology,2017,228,10,5,5,0.45,45,Medium-Low Digitalization,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0
4008,17,Spenard,Sociology,2017,229,32,0,32,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,17,Spenard,Sociology,2017,230,50,4,46,0.09,8,Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
4010,17,Spenard,Sociology,2017,231,14,6,8,0.4,39,Medium-Low Digitalization,1,4,1,1,3,1,5,1,0,0,0,2,1,1,0,0,0
4011,17,Spenard,Sociology,2017,232,33,14,19,0.44,43,Medium-Low Digitalization,8,6,0,5,6,0,11,4,0,0,1,6,0,0,0,0,0
4012,17,Spenard,Sociology,2017,233,34,30,4,0.9,89,High Digitalization,15,12,3,9,10,1,20,5,2,2,0,8,2,0,0,1,0
4013,18,Livernois,Sociology,2017,234,30,12,18,0.39,38,Medium-Low Digitalization,6,5,1,3,4,1,8,2,0,0,1,3,1,1,0,0,0
4014,18,Livernois,Sociology,2017,235,15,10,4,0.7,70,Medium-High Digitalization,3,6,1,2,6,1,9,1,1,0,0,6,0,1,0,0,0
4015,18,Livernois,Sociology,2017,236,30,7,23,0.22,22,Medium-Low Digitalization,1,5,1,1,5,1,7,1,0,0,0,5,0,1,0,0,0
4016,18,Livernois,Sociology,2017,237,15,2,13,0.13,13,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
4017,18,Livernois,Sociology,2017,238,15,6,9,0.42,42,Medium-Low Digitalization,1,4,1,1,4,1,6,1,0,0,0,4,0,1,0,0,0
4018,18,Livernois,Sociology,2017,239,31,21,10,0.69,68,Medium-High Digitalization,7,12,2,4,7,1,12,3,0,0,1,2,5,0,1,0,0
4019,18,Livernois,Sociology,2017,240,32,1,31,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4020,18,Livernois,Sociology,2017,241,13,7,6,0.52,52,Medium-High Digitalization,2,5,0,2,5,0,7,2,0,0,0,5,0,0,0,0,0
4021,18,Livernois,Sociology,2017,242,9,4,5,0.5,49,Medium-Low Digitalization,1,3,0,1,2,0,3,1,0,0,0,1,1,0,0,0,0
4022,18,Livernois,Sociology,2017,243,27,3,24,0.13,12,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
4023,18,Livernois,Sociology,2017,244,12,10,2,0.86,86,High Digitalization,4,6,0,2,5,0,7,1,0,1,0,4,1,0,0,0,0
4024,18,Livernois,Sociology,2017,245,35,6,29,0.16,15,Low Digitalization,2,4,0,2,4,0,6,2,0,0,0,4,0,0,0,0,0
4025,18,Livernois,Sociology,2017,246,17,1,16,0.08,8,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4026,18,Livernois,Sociology,2017,247,18,4,14,0.25,24,Medium-Low Digitalization,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0
4027,18,Livernois,Sociology,2017,248,9,7,2,0.77,76,Medium-High Digitalization,2,5,0,1,5,0,6,0,1,0,0,5,0,0,0,0,0
4028,18,Livernois,Sociology,2017,249,10,2,8,0.16,16,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
4029,18,Livernois,Sociology,2017,250,47,17,30,0.36,35,Medium-Low Digitalization,10,7,0,10,7,0,17,10,0,0,0,7,0,0,0,0,0
4030,19,Amar,Sociology,2017,251,15,7,8,0.46,45,Medium-Low Digitalization,1,5,1,1,5,1,7,1,0,0,0,5,0,1,0,0,0
4031,19,Amar,Sociology,2017,252,9,6,3,0.72,71,Medium-High Digitalization,2,4,0,1,3,0,4,0,1,0,0,2,1,0,0,0,0
4032,19,Amar,Sociology,2017,253,10,3,7,0.34,33,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
4033,19,Amar,Sociology,2017,254,31,9,22,0.31,30,Medium-Low Digitalization,5,4,0,2,4,0,6,1,0,0,1,4,0,0,0,0,0
4034,19,Amar,Sociology,2017,255,35,11,24,0.33,32,Medium-Low Digitalization,3,6,2,2,6,2,10,1,1,0,0,6,0,2,0,0,0
4035,19,Amar,Sociology,2017,256,49,6,43,0.13,12,Low Digitalization,2,4,0,1,3,0,4,0,1,0,0,2,1,0,0,0,0
4036,19,Amar,Sociology,2017,257,35,19,16,0.54,54,Medium-High Digitalization,10,7,2,5,5,1,11,2,1,2,0,3,2,0,1,0,0
4037,19,Amar,Sociology,2017,258,27,8,19,0.29,28,Medium-Low Digitalization,2,5,1,2,4,1,7,2,0,0,0,3,1,1,0,0,0
4038,19,Amar,Sociology,2017,259,46,3,43,0.07,6,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
4039,19,Amar,Sociology,2017,260,16,9,7,0.58,58,Medium-High Digitalization,2,6,1,2,6,1,9,2,0,0,0,6,0,1,0,0,0
4040,19,Amar,Sociology,2017,261,20,10,10,0.5,50,Medium-Low Digitalization,6,4,0,5,4,0,9,4,1,0,0,4,0,0,0,0,0
4041,19,Amar,Sociology,2017,262,35,29,6,0.82,82,High Digitalization,14,13,2,9,12,2,23,6,1,2,0,11,1,2,0,0,0
4042,19,Amar,Sociology,2017,263,6,4,2,0.7,70,Medium-High Digitalization,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0
4043,19,Amar,Sociology,2017,264,8,4,4,0.47,47,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
4044,19,Amar,Sociology,2017,265,29,6,23,0.2,19,Low Digitalization,1,4,1,1,4,1,6,1,0,0,0,4,0,1,0,0,0
4045,20,Fontenette,Sociology,2017,266,16,0,16,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,20,Fontenette,Sociology,2017,267,39,29,10,0.75,75,Medium-High Digitalization,16,11,2,6,10,2,18,2,1,0,3,9,1,2,0,0,0
4047,20,Fontenette,Sociology,2017,268,35,21,14,0.61,60,Medium-High Digitalization,9,11,1,9,9,1,19,9,0,0,0,7,2,1,0,0,0
4048,20,Fontenette,Sociology,2017,269,60,40,20,0.67,66,Medium-High Digitalization,14,21,5,9,18,2,29,5,3,1,0,15,3,1,0,0,1
4049,20,Fontenette,Sociology,2017,270,11,2,9,0.16,16,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
4050,20,Fontenette,Sociology,2017,271,24,14,10,0.6,59,Medium-High Digitalization,5,8,1,3,7,1,11,2,0,1,0,6,1,1,0,0,0
4051,20,Fontenette,Sociology,2017,272,10,8,2,0.84,84,High Digitalization,1,6,1,1,6,1,8,1,0,0,0,6,0,1,0,0,0
4052,20,Fontenette,Sociology,2017,273,24,1,23,0.03,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
